# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1664at7898	Duplicated	NC_056615.1	22673802	22686138	-	3138.6	2025	https://www.orthodb.org/v10?query=1664at7898	zinc finger protein 40 isoform X1
1667at7898	Duplicated	NC_056578.1	15044185	15119562	-	3211.2	1758	https://www.orthodb.org/v10?query=1667at7898	dysferlin isoform X1
1667at7898	Duplicated	NC_056603.1	14891537	14956023	-	3278.0	1756	https://www.orthodb.org/v10?query=1667at7898	dysferlin isoform X1
1697at7898	Complete	NC_056576.1	8822952	8850841	+	3502.3	1820	https://www.orthodb.org/v10?query=1697at7898	DNA polymerase epsilon catalytic subunit A
1709at7898	Duplicated	NC_056582.1	4837087	4858248	+	2831.6	1671	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1709at7898	Duplicated	NC_056607.1	3336942	3357151	-	2844.9	1684	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1867at7898	Complete	NC_056591.1	17717493	17847693	-	3269.4	2027	https://www.orthodb.org/v10?query=1867at7898	neuroblastoma-amplified sequence
1955at7898	Duplicated	NC_056584.1	746117	802877	-	3032.0	1782	https://www.orthodb.org/v10?query=1955at7898	brefeldin A-inhibited guanine nucleotide-exchange protein 3
1955at7898	Duplicated	NC_056609.1	5242081	5288140	+	3065.9	1708	https://www.orthodb.org/v10?query=1955at7898	brefeldin A-inhibited guanine nucleotide-exchange protein 3
2212at7898	Complete	NC_056589.1	25374724	25404848	-	3472.6	2387	https://www.orthodb.org/v10?query=2212at7898	von Willebrand factor
2355at7898	Complete	NC_056611.1	4815603	4925214	-	3445.2	1820	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2390at7898	Duplicated	NC_056579.1	20893480	20974665	+	2786.3	1712	https://www.orthodb.org/v10?query=2390at7898	calcineurin-binding protein cabin-1 isoform X1
2390at7898	Duplicated	NC_056604.1	24610175	24694210	-	2693.0	1687	https://www.orthodb.org/v10?query=2390at7898	calcineurin-binding protein cabin-1 isoform X1
2421at7898	Duplicated	NC_056580.1	18980479	19003245	+	2997.2	1798	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2421at7898	Duplicated	NC_056605.1	21169446	21190577	+	3018.3	1802	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	NC_056620.1	11013670	11075014	-	2524.6	1781	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Duplicated	NC_056580.1	19543147	19553251	+	1965.1	1217	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2517at7898	Duplicated	NC_056605.1	21814258	21827074	+	2266.4	1377	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	NC_056611.1	7753545	7781170	-	2477.3	1800	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Duplicated	NC_056584.1	25664643	25722405	+	2693.9	1612	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2589at7898	Duplicated	NC_056609.1	27755895	27812140	+	2814.0	1628	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Duplicated	NC_056586.1	12182740	12202242	-	3334.4	1831	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2616at7898	Duplicated	NC_056611.1	12720853	12739915	-	3514.6	1822	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	NC_056584.1	2455817	2475034	-	2715.9	1507	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Duplicated	NC_056595.1	15276645	15284672	+	1534.8	1402	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2721at7898	Duplicated	NC_056620.1	13900603	13908690	+	1550.8	1380	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Complete	NC_056601.1	14167078	14181775	-	3388.1	2059	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Duplicated	NC_056591.1	25565389	25570662	-	1783.9	1298	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2748at7898	Duplicated	NC_056616.1	27400092	27405540	-	1776.9	1338	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Duplicated	NC_056589.1	23213647	23229425	+	3024.2	1624	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2763at7898	Duplicated	NC_056614.1	20953979	20971212	+	3233.3	1779	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Duplicated	NC_056594.1	14846381	14924057	-	2740.2	1584	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2857at7898	Duplicated	NC_056619.1	17610650	17687149	-	2876.4	1601	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Duplicated	NC_056587.1	9533801	9541960	+	1491.3	1736
2862at7898	Duplicated	NC_056612.1	15008567	15016789	+	1481.3	1683
3036at7898	Duplicated	NC_056579.1	26629022	26706413	+	2481.1	1518	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3036at7898	Duplicated	NC_056604.1	28205116	28259825	-	2460.6	1456	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Duplicated	NC_056578.1	40832249	40924577	+	2941.7	1600	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3037at7898	Duplicated	NC_056603.1	42296455	42389071	+	2855.6	1590	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	NC_056573.1	4489676	4529947	+	1575.9	1143
3098at7898	Duplicated	NC_056595.1	6488893	6506077	-	1597.4	1191
3098at7898	Duplicated	NC_056598.1	9783416	9832031	+	1705.4	1222
3098at7898	Duplicated	NC_056620.1	5522270	5539316	-	1727.0	1168
3133at7898	Duplicated	NC_056591.1	20717488	20742013	+	2711.5	1522	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3133at7898	Duplicated	NC_056616.1	28988713	29018353	-	2757.4	1551	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Duplicated	NC_056578.1	31469240	31514020	-	3239.4	1558
3278at7898	Duplicated	NC_056603.1	31771749	31828062	-	3112.5	1543
3359at7898	Complete	NC_056576.1	35097482	35174758	-	2910.5	1924	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Duplicated	NC_056580.1	18106610	18204024	-	3045.4	1507	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3551at7898	Duplicated	NC_056605.1	20266554	20342425	-	3010.4	1456	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Duplicated	NC_056583.1	16601143	16617375	+	2394.7	1571
3552at7898	Duplicated	NC_056608.1	16900363	16917104	+	2571.2	1589
3601at7898	Duplicated	NC_056594.1	15101575	15163758	-	2797.0	1491	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3601at7898	Duplicated	NC_056619.1	17865425	17926448	-	2765.3	1502	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Duplicated	NC_056572.1	465890	483685	-	2806.2	1536	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3636at7898	Duplicated	NC_056597.1	14072174	14090314	+	2717.0	1541	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Duplicated	NC_056596.1	10973546	10984152	-	1506.4	1401	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3668at7898	Duplicated	NC_056621.1	14092067	14102308	-	1551.6	1414	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Duplicated	NC_056616.1	14212164	14220082	+	1024.0	1595	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3678at7898	Duplicated	NW_024879352.1	1090532	1097352	+	976.5	1612	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	NC_056605.1	11342367	11354771	+	1617.0	1204	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Duplicated	NC_056592.1	3283002	3303933	+	2483.3	1464	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3849at7898	Duplicated	NC_056617.1	3717511	3737548	+	2457.1	1436	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Duplicated	NC_056576.1	27640519	27652581	+	1497.7	1060	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3878at7898	Duplicated	NC_056601.1	18343976	18355398	+	1635.1	1203	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Duplicated	NC_056585.1	1989474	2012677	-	2565.1	1393	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
3909at7898	Duplicated	NC_056610.1	4284893	4303895	+	2504.1	1381	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Duplicated	NC_056586.1	16699715	16709594	-	3039.0	1695	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4012at7898	Duplicated	NC_056611.1	18372423	18382907	-	3072.8	1694	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Duplicated	NC_056588.1	6023878	6047583	-	1641.5	1008	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4029at7898	Duplicated	NC_056613.1	6907849	6972057	-	1782.8	1113	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Duplicated	NC_056583.1	20300931	20324304	+	2295.9	1327	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4171at7898	Duplicated	NC_056608.1	20783618	20800311	+	2175.4	1355	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Complete	NC_056578.1	11211462	11255401	+	2261.5	1499	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Duplicated	NC_056591.1	3002196	3045394	-	2394.0	1573	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4232at7898	Duplicated	NC_056616.1	861223	899436	+	2311.4	1541	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Duplicated	NC_056578.1	28938845	28976254	-	2474.0	1331	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4361at7898	Duplicated	NC_056603.1	29116153	29156234	-	2594.3	1413	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	NC_056614.1	23347749	23380793	+	1946.7	1555	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Duplicated	NC_056583.1	12285887	12296431	+	3877.0	1952	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4391at7898	Duplicated	NC_056608.1	12912953	12924591	+	3921.1	1954	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Complete	NC_056601.1	15784068	15836232	+	2442.7	1372	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4528at7898	Complete	NC_056574.1	25389764	25407668	+	722.4	603	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Duplicated	NC_056574.1	9335679	9381513	+	2704.0	1406	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4610at7898	Duplicated	NC_056599.1	9901315	9942533	-	2508.6	1379	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Duplicated	NC_056584.1	20416494	20432907	-	2237.1	1280	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4629at7898	Duplicated	NC_056609.1	22659442	22677567	-	2439.1	1327	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Duplicated	NC_056589.1	15603557	15633970	+	2167.0	1368	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4817at7898	Duplicated	NC_056614.1	13010295	13036792	+	2250.5	1388	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	NC_056588.1	3099385	3117277	+	2811.9	1352	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Duplicated	NC_056584.1	8425278	8472775	+	2913.2	1620	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4922at7898	Duplicated	NC_056609.1	10725145	10783564	+	3113.8	1640	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Complete	NC_056578.1	29834326	29902219	+	1766.0	1102	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Duplicated	NC_056581.1	5254725	5275189	-	2156.6	1235
5000at7898	Duplicated	NC_056606.1	8092084	8114029	-	2404.0	1292
5022at7898	Duplicated	NC_056591.1	22867323	22887109	+	2364.2	1223	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5022at7898	Duplicated	NC_056616.1	24130083	24150724	-	2341.5	1209	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Duplicated	NC_056588.1	14706730	14712800	+	1911.1	1176	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5033at7898	Duplicated	NC_056613.1	16107499	16123548	+	1918.8	1176	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Duplicated	NC_056584.1	19018295	19034656	-	2472.5	1743	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5058at7898	Duplicated	NC_056609.1	19846800	19866018	-	2453.5	1784	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Duplicated	NC_056591.1	12404646	12421784	-	1822.6	1173
5200at7898	Duplicated	NC_056616.1	13381840	13402228	-	1877.3	1194
5200at7898	Duplicated	NW_024879352.1	292691	309903	-	1663.6	1164
5468at7898	Complete	NC_056620.1	13305276	13321525	-	1967.8	1386	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	NC_056609.1	20912226	20927712	+	1632.7	1107	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	NC_056583.1	25612762	25638842	+	2303.8	1172	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Duplicated	NC_056589.1	19222215	19243225	-	2062.6	1239	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5517at7898	Duplicated	NC_056614.1	16975570	17000856	-	2153.3	1263	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	NC_056618.1	26542928	26562281	-	1516.6	1120	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Duplicated	NC_056582.1	5143847	5185182	-	2694.8	1470	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5566at7898	Duplicated	NC_056607.1	5344761	5395039	-	2384.1	1371	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Complete	NC_056592.1	13204445	13218948	+	2918.4	1546	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	NC_056616.1	3105610	3171237	-	2493.3	1186	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	NC_056597.1	4175730	4195748	+	1264.6	1252
5661at7898	Complete	NC_056606.1	2853944	2872094	+	2534.2	1331	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	NC_056596.1	3089734	3111654	+	2376.5	1389
5752at7898	Complete	NC_056613.1	23547167	23591560	-	2227.7	1227	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	NC_056609.1	15769928	15781157	+	1620.6	936	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	NC_056613.1	5547612	5581309	+	1199.8	986	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	NC_056598.1	13619004	13644811	+	1914.5	1111
6094at7898	Complete	NC_056616.1	10792566	10844462	+	2102.3	1192	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Duplicated	NC_056588.1	17680950	17716469	+	1888.3	1071	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6107at7898	Duplicated	NC_056613.1	19227657	19257202	+	2023.8	1101	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Duplicated	NC_056581.1	16708944	16743942	+	2473.6	1687	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6114at7898	Duplicated	NC_056606.1	20283297	20324858	+	2465.3	1774	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Duplicated	NC_056595.1	21428849	21444401	+	2074.9	1575	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6141at7898	Duplicated	NC_056620.1	19880259	19897677	+	2034.0	1482	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Complete	NC_056607.1	21467269	21496053	-	1560.1	1175	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Duplicated	NC_056587.1	5032201	5046097	+	1880.0	1410	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6222at7898	Duplicated	NC_056612.1	10553573	10564666	+	1852.9	1422	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Duplicated	NC_056586.1	16158302	16176296	-	2343.7	1118	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6239at7898	Duplicated	NC_056611.1	17773358	17791487	-	2308.7	1123	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Duplicated	NC_056594.1	10453290	10475848	+	2126.4	1308	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6262at7898	Duplicated	NC_056619.1	13166108	13187711	+	1853.1	1215	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Duplicated	NC_056572.1	24061316	24079854	+	2082.5	1057	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6305at7898	Duplicated	NC_056597.1	10510809	10529145	+	2090.4	1026	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	NC_056617.1	12913585	12932597	+	1930.0	1164	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Duplicated	NC_056589.1	5268638	5282279	-	1503.7	1312	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6383at7898	Duplicated	NC_056614.1	3825560	3840170	-	1550.8	1278	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Duplicated	NC_056581.1	8210689	8227259	+	2163.8	1401	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6557at7898	Duplicated	NC_056606.1	11020985	11043738	+	2254.8	1449	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
