# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1697at7898	Complete	Chr05	39620877	39644391	-	3886.8	1933	https://www.orthodb.org/v10?query=1697at7898	DNA polymerase epsilon catalytic subunit A
1709at7898	Complete	Chr11	1823150	1841220	-	3078.4	1841	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1867at7898	Complete	Chr20	21252774	21469550	-	2988.8	1834	https://www.orthodb.org/v10?query=1867at7898	neuroblastoma-amplified sequence
1955at7898	Complete	Chr13	2510713	2558082	+	3290.5	1845	https://www.orthodb.org/v10?query=1955at7898	brefeldin A-inhibited guanine nucleotide-exchange protein 3
2212at7898	Complete	Chr18	4830381	4872359	+	3185.9	2295	https://www.orthodb.org/v10?query=2212at7898	von Willebrand factor
2355at7898	Complete	Chr15	1439736	1546554	-	3289.1	1854	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2390at7898	Complete	Chr08	6368230	6490189	-	2703.0	1665	https://www.orthodb.org/v10?query=2390at7898	calcineurin-binding protein cabin-1 isoform X1
2421at7898	Complete	scaffold_273	3265	28799	-	3093.1	1844	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	Chr24	17643006	17722160	+	2493.3	1709	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Complete	Chr09	23135082	23153456	+	2287.2	1382	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	Chr15	9795949	9835149	-	2414.0	1810	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Complete	Chr13	32480991	32552678	+	3030.5	1647	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Complete	Chr15	19230681	19257974	+	3559.9	1816	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	Chr13	587588	611602	-	3087.2	1673	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Complete	Chr24	13949812	13958773	-	1568.4	1362	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Complete	Chr05	21710075	21732474	-	3408.8	2055	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Complete	Chr20	27267265	27272778	+	1785.2	1333	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Complete	Chr18	7777908	7795938	-	3275.2	1752	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Complete	Chr23	12406164	12486401	+	2792.0	1520	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Complete	Chr16	18984574	18992655	-	1481.1	1726
3036at7898	Complete	Chr08	1846863	1903440	+	2609.3	1561	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Complete	Chr07	3456661	3561749	-	2895.5	1565	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	Chr02	4682158	4720140	+	1752.9	1200
3098at7898	Duplicated	Chr24	23740467	23758508	+	1685.3	1144
3133at7898	Complete	Chr20	25065863	25103507	+	2794.8	1531	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Complete	Chr07	15030768	15094358	+	3258.5	1555
3359at7898	Complete	Chr05	133321	210084	-	2932.0	1923	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Complete	Chr09	21469866	21572094	-	2940.2	1505	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Complete	Chr12	11151317	11171295	-	2648.3	1601
3601at7898	Complete	Chr23	12080263	12161739	+	2859.7	1502	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Complete	Chr01	36475596	36501673	+	2887.0	1573	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Complete	Chr25	12124165	12137872	+	1475.8	1394	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	Chr20	15274064	15281575	+	1022.1	1524	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	Chr09	10273485	10288309	+	1613.1	1207	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Complete	Chr21	27978314	27997604	-	2725.0	1450	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Complete	Chr05	15369218	15388597	-	1644.6	1123	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	scaffold_72	388125	414901	+	2508.0	1476	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Complete	Chr15	23934144	23946977	-	2960.5	1661	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Complete	Chr17	8963111	9005165	-	1920.9	1170	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Complete	Chr12	6167581	6190363	-	2453.2	1349	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Complete	Chr07	39807095	39869046	-	2150.7	1471	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Complete	scaffold_808	1641	30844	+	1987.9	1324	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Complete	Chr07	18113618	18172126	+	2543.3	1414	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	Chr18	4697886	4746915	-	1831.2	1705	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Complete	Chr12	16327321	16339451	-	3678.6	1901	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Complete	Chr05	18603902	18673115	-	2598.1	1398	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4528at7898	Complete	Chr03	23196175	23213216	+	812.8	660	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Complete	Chr03	1256684	1314874	-	2752.8	1411	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Complete	Chr13	25176711	25199468	-	2251.2	1194	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Complete	Chr18	18107129	18144820	-	2131.9	1380	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	Chr17	4745292	4769241	+	2868.0	1352	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Complete	Chr13	9688865	9775328	+	3059.3	1663	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Complete	Chr07	16871265	16981536	-	1613.6	1048	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Complete	Chr10	16317150	16350538	+	2595.9	1319
5022at7898	Complete	Chr20	31509837	31540963	-	2362.2	1236	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Complete	Chr17	20497879	20514170	+	1949.2	1191	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Complete	Chr13	23223762	23249126	-	2511.4	1787	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Complete	Chr20	14137972	14158642	-	1926.0	1187
5468at7898	Complete	Chr24	14518498	14538829	+	1990.4	1398	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	Chr13	22087961	22107473	+	1611.7	1129	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	Chr12	1359200	1392179	-	2311.7	1177	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Complete	Chr18	13065455	13094941	+	2136.0	1271	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	Chr22	26551251	26582371	+	1526.4	1134	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Complete	Chr11	1470631	1512621	+	2554.1	1468	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Complete	Chr21	13743786	13761850	-	2972.1	1545	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	Chr20	1087773	1144837	-	2439.7	1209	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	Chr01	32311788	32326605	-	1280.2	1285
5661at7898	Complete	Chr10	23723609	23744269	-	2490.3	1396	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	Chr25	24501565	24533892	-	2553.9	1532
5752at7898	Complete	Chr17	33486531	33534351	+	2364.1	1205	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	Chr13	16396199	16406805	+	1462.5	880	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	Chr17	288146	332525	-	1731.2	1136	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	Chr02	15434685	15450265	-	1878.9	1111
6094at7898	Complete	Chr20	10760344	10824990	+	2101.8	1202	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Complete	Chr17	24842959	24884360	+	2030.1	1093	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Complete	Chr10	30352186	30408907	-	2501.4	1644	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Complete	Chr24	5270131	5293330	-	1959.9	1431	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Complete	Chr11	6755472	6792348	+	1738.8	1240	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Complete	Chr16	24048023	24065715	+	1912.7	1463	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Complete	Chr15	23138111	23163571	-	2317.5	1103	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Complete	Chr23	18456746	18487553	-	2193.1	1273	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Complete	Chr01	24857104	24875848	-	2099.7	1054	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	Chr21	7168382	7189699	-	1919.6	1162	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Complete	Chr18	28875667	28901091	-	1608.1	1402	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Complete	Chr10	12228453	12256026	-	2111.0	1357	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Complete	Chr13	17291637	17307774	-	1706.8	1233	https://www.orthodb.org/v10?query=6598at7898	unhealthy ribosome biogenesis protein 2 homolog
6715at7898	Complete	Chr10	26198794	26220937	-	2260.5	1184	https://www.orthodb.org/v10?query=6715at7898	Nucleoporin 155
6807at7898	Complete	Chr01	20003786	20027545	+	2066.4	1075
6854at7898	Complete	Chr02	24025993	24085514	+	2273.3	1235	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
6873at7898	Complete	Chr24	12014501	12072319	-	2125.3	1199	https://www.orthodb.org/v10?query=6873at7898	DNA polymerase
6908at7898	Complete	Chr09	21863546	21874195	-	2568.8	1175	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6910at7898	Complete	Chr19	28956342	29010906	+	1718.2	936
6926at7898	Complete	Chr12	16356883	16361604	+	1319.5	1134	https://www.orthodb.org/v10?query=6926at7898	zinc finger and BTB domain-containing protein 4
6936at7898	Complete	Chr17	16323629	16339794	-	1845.8	1146	https://www.orthodb.org/v10?query=6936at7898	rab3 GTPase-activating protein non-catalytic subunit
6976at7898	Complete	Chr24	3227682	3245337	+	1696.0	1128	https://www.orthodb.org/v10?query=6976at7898	protein KIAA0556 homolog isoform X1
6978at7898	Complete	Chr04	12521323	12530624	+	1679.6	1015
7042at7898	Complete	Chr16	37756843	37821551	-	1747.4	1005	https://www.orthodb.org/v10?query=7042at7898	ADAM metallopeptidase with thrombospondin type 1 motif, 16
7133at7898	Complete	Chr18	15731242	15762844	-	2347.8	1378	https://www.orthodb.org/v10?query=7133at7898	Chromodomain helicase DNA binding protein 2
7219at7898	Complete	Chr25	22529963	22542398	-	2137.9	1369	https://www.orthodb.org/v10?query=7219at7898	pseudopodium-enriched atypical kinase 1
7222at7898	Complete	Chr07	8059091	8094805	-	2340.3	1193	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7263at7898	Complete	Chr20	21776316	21791555	+	2082.3	1468
7318at7898	Complete	Chr06	26342755	26359778	-	1958.3	1241	https://www.orthodb.org/v10?query=7318at7898	Fanconi anemia group D2 protein
7346at7898	Complete	Chr01	17871585	17891536	-	1899.9	1358	https://www.orthodb.org/v10?query=7346at7898	protein RRP5 homolog
7429at7898	Complete	scaffold_79	273074	297976	-	1029.8	864	https://www.orthodb.org/v10?query=7429at7898	Fanconi anemia group A protein
7492at7898	Complete	Chr10	26121379	26180735	-	2112.2	1802
7534at7898	Complete	Chr24	20243822	20262674	+	2019.3	1212	https://www.orthodb.org/v10?query=7534at7898	DNA topoisomerase 2-binding protein 1
7550at7898	Complete	Chr18	11816335	11843813	-	2211.9	1080	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7580at7898	Complete	Chr13	33188053	33201378	+	2113.5	1206	https://www.orthodb.org/v10?query=7580at7898	DNA mismatch repair protein Msh6
7677at7898	Complete	Chr08	1912253	1960439	-	1919.9	1051	https://www.orthodb.org/v10?query=7677at7898	intraflagellar transport protein 122 homolog
7712at7898	Complete	Chr17	20741923	20765754	-	1920.8	1188
7715at7898	Complete	Chr21	2225810	2237220	+	1247.0	1104	https://www.orthodb.org/v10?query=7715at7898	Shroom family member 1
7742at7898	Complete	Chr13	2881028	3002977	+	1897.1	1015	https://www.orthodb.org/v10?query=7742at7898	WD repeat-containing protein 11
7793at7898	Complete	Chr01	49841147	49863743	-	1906.2	1027
7801at7898	Complete	Chr16	16430338	16450005	-	1774.8	1353	https://www.orthodb.org/v10?query=7801at7898	GON-4-like protein
7847at7898	Complete	Chr12	210040	223666	+	2130.4	1116	https://www.orthodb.org/v10?query=7847at7898	methionine synthase
7869at7898	Complete	Chr18	16612007	16624546	+	1811.1	1267	https://www.orthodb.org/v10?query=7869at7898	Bloom syndrome protein isoform X1
7900at7898	Complete	Chr03	22677940	22701386	-	2002.0	944	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7928at7898	Complete	Chr05	16208115	16363892	+	1372.2	1015	https://www.orthodb.org/v10?query=7928at7898	uncharacterized protein KIAA0825 homolog
7953at7898	Complete	Chr13	26400167	26412258	+	1417.4	1084	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
8043at7898	Complete	Chr14	11226430	11245959	-	1100.0	820	https://www.orthodb.org/v10?query=8043at7898	pro-epidermal growth factor
8044at7898	Complete	Chr23	25629204	25664543	+	2674.7	2228	https://www.orthodb.org/v10?query=8044at7898	bromodomain adjacent to zinc finger domain protein 2A
8172at7898	Complete	Chr02	36533570	36546882	-	1821.3	1365
8186at7898	Complete	Chr17	33445211	33482534	+	1486.6	933	https://www.orthodb.org/v10?query=8186at7898	papilin isoform X1
8190at7898	Complete	Chr11	10842225	10936114	+	2038.6	1088
8271at7898	Complete	Chr13	17594805	17610555	+	1640.5	1324	https://www.orthodb.org/v10?query=8271at7898	cilia- and flagella-associated protein 43
8276at7898	Complete	Chr11	26565189	26625815	-	2148.7	1174	https://www.orthodb.org/v10?query=8276at7898	neurofascin isoform X1
8300at7898	Complete	Chr08	16494814	16517936	+	1464.9	858	https://www.orthodb.org/v10?query=8300at7898	Excision repair cross-complementation group 6-like 2
8356at7898	Complete	Chr21	3978413	4006055	-	2122.1	1048	https://www.orthodb.org/v10?query=8356at7898	leucine--tRNA ligase, cytoplasmic
8392at7898	Complete	Chr13	8428724	8448542	+	1785.3	1065	https://www.orthodb.org/v10?query=8392at7898	putative ATP-dependent RNA helicase DHX57
8403at7898	Complete	Chr04	31330017	31371054	+	1849.8	1154	https://www.orthodb.org/v10?query=8403at7898	UHRF1-binding protein 1-like
8407at7898	Complete	Chr10	17104657	17195744	+	1868.0	945	https://www.orthodb.org/v10?query=8407at7898	A disintegrin and metalloproteinase with thrombospondin motifs 6
8413at7898	Complete	Chr13	13581706	13649691	-	1794.5	1198	https://www.orthodb.org/v10?query=8413at7898	Leucine-rich pentatricopeptide repeat containing
8448at7898	Complete	Chr16	14282747	14304051	+	1680.5	1110	https://www.orthodb.org/v10?query=8448at7898	protein MMS22-like
8465at7898	Complete	Chr19	18683158	18742318	+	2280.6	1244	https://www.orthodb.org/v10?query=8465at7898	CLIP-associating protein 2 isoform X1
8496at7898	Complete	Chr18	9759712	9788106	-	2061.8	980	https://www.orthodb.org/v10?query=8496at7898	DNA-directed RNA polymerase III subunit RPC2
8587at7898	Complete	Chr13	22036439	22050492	+	1812.9	1086	https://www.orthodb.org/v10?query=8587at7898	putative ATP-dependent RNA helicase TDRD9
8605at7898	Complete	Chr13	27386956	27409107	+	1907.4	1105	https://www.orthodb.org/v10?query=8605at7898	protein FAM135A isoform X1
8815at7898	Complete	Chr24	20197731	20222856	+	1599.3	890	https://www.orthodb.org/v10?query=8815at7898	nephrocystin-3
8836at7898	Complete	Chr12	19966952	20007439	-	1664.6	1089	https://www.orthodb.org/v10?query=8836at7898	supervillin-like
8889at7898	Complete	Chr13	29027745	29039584	+	1831.3	936	https://www.orthodb.org/v10?query=8889at7898	DNA-directed RNA polymerase I subunit RPA2
8910at7898	Complete	Chr08	8752474	8840191	+	1663.1	1029
8916at7898	Complete	Chr14	8925009	8955051	-	1600.3	976	https://www.orthodb.org/v10?query=8916at7898	Inositol polyphosphate phosphatase-like 1b
8936at7898	Complete	Chr16	2146866	2215597	-	1892.8	1228	https://www.orthodb.org/v10?query=8936at7898	myomesin-3-like
8999at7898	Complete	Chr12	21187460	21218894	+	2163.8	1371	https://www.orthodb.org/v10?query=8999at7898	mediator of RNA polymerase II transcription subunit 1
9010at7898	Complete	Chr03	11790774	11805276	+	2091.9	994	https://www.orthodb.org/v10?query=9010at7898	protein flightless-1 homolog
9020at7898	Complete	Chr06	34833860	34847560	-	1658.2	1035
9061at7898	Complete	Chr17	2194114	2232486	-	1239.0	809	https://www.orthodb.org/v10?query=9061at7898	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2
9138at7898	Complete	Chr20	16530699	16540496	+	1016.5	770	https://www.orthodb.org/v10?query=9138at7898	acyl-CoA synthetase family member 4 isoform X1
9151at7898	Complete	Chr13	18205704	18235584	-	1496.7	805	https://www.orthodb.org/v10?query=9151at7898	proto-oncogene tyrosine-protein kinase receptor Ret
9159at7898	Complete	Chr03	6701379	6718069	+	1871.9	973	https://www.orthodb.org/v10?query=9159at7898	manganese-transporting ATPase 13A1
9174at7898	Complete	Chr08	11221161	11235400	+	1961.3	1068	https://www.orthodb.org/v10?query=9174at7898	Niemann-Pick C1-like protein 1
9176at7898	Complete	Chr15	31049139	31129234	-	1669.4	1071	https://www.orthodb.org/v10?query=9176at7898	nephrin
9220at7898	Complete	Chr05	34534377	34553648	+	2192.9	1511	https://www.orthodb.org/v10?query=9220at7898	thyroid adenoma-associated protein homolog
9258at7898	Complete	Chr07	5588158	5676653	+	1869.0	1035	https://www.orthodb.org/v10?query=9258at7898	PH domain leucine-rich repeat-containing protein phosphatase 2
9337at7898	Complete	Chr20	16301074	16319099	+	2130.7	1108
9402at7898	Complete	Chr14	21339071	21357361	-	1832.3	963	https://www.orthodb.org/v10?query=9402at7898	trafficking protein particle complex subunit 11
9404at7898	Complete	Chr23	10498553	10514581	-	1962.5	996	https://www.orthodb.org/v10?query=9404at7898	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
9519at7898	Complete	Chr17	2310428	2340285	-	1844.7	963	https://www.orthodb.org/v10?query=9519at7898	Protein tyrosine phosphatase, non-receptor type 21
9616at7898	Complete	Chr09	14674331	14690048	+	1315.7	873	https://www.orthodb.org/v10?query=9616at7898	DNA repair protein REV1
9688at7898	Complete	Chr02	24362925	24375515	+	2005.0	1049	https://www.orthodb.org/v10?query=9688at7898	ATP-dependent RNA helicase A
9725at7898	Complete	Chr12	21773145	21795661	-	1984.3	1022
9836at7898	Complete	Chr16	7398933	7412414	+	1842.0	960	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9840at7898	Complete	Chr21	5595563	5613314	+	1462.2	896	https://www.orthodb.org/v10?query=9840at7898	HEAT repeat-containing protein 6
9905at7898	Complete	Chr25	11379567	11396317	-	2023.8	1021	https://www.orthodb.org/v10?query=9905at7898	WASH complex subunit 7
10070at7898	Complete	Chr02	31498929	31511960	+	1344.8	914
10116at7898	Complete	Chr17	5406894	5417901	+	1854.4	1027	https://www.orthodb.org/v10?query=10116at7898	Erythroid differentiation regulatory factor 1
10135at7898	Complete	Chr20	15011084	15041715	+	1343.6	894	https://www.orthodb.org/v10?query=10135at7898	serine/threonine-protein kinase Nek1 isoform X1
10143at7898	Complete	Chr08	1193368	1196559	-	1316.9	881	https://www.orthodb.org/v10?query=10143at7898	Toll-like receptor 9
10205at7898	Complete	Chr16	30384537	30454858	+	2179.8	1069	https://www.orthodb.org/v10?query=10205at7898	transcription initiation factor TFIID subunit 2
10242at7898	Complete	Chr17	6823495	6981243	-	553.9	660
10259at7898	Complete	Chr19	19017718	19021962	+	883.7	793	https://www.orthodb.org/v10?query=10259at7898	AT-hook DNA-binding motif-containing protein 1
10419at7898	Complete	Chr06	25578960	25591835	-	809.9	878	https://www.orthodb.org/v10?query=10419at7898	protein SFI1 homolog isoform X1
10421at7898	Complete	Chr25	21715085	21732271	+	2039.6	1023
10463at7898	Complete	Chr05	15884500	15896568	-	1711.7	987
10527at7898	Complete	Chr20	14015891	14042595	+	1809.1	1063	https://www.orthodb.org/v10?query=10527at7898	vascular endothelial growth factor receptor 2 isoform X1
10551at7898	Complete	Chr09	14301256	14341836	+	2159.0	1029	https://www.orthodb.org/v10?query=10551at7898	exportin-4
10556at7898	Complete	Chr07	33226288	33252631	+	1381.1	759
10671at7898	Complete	Chr25	8094070	8271107	+	2130.2	1143	https://www.orthodb.org/v10?query=10671at7898	S phase cyclin A-associated protein in the endoplasmic reticulum isoform X1
