# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2421at7898	Duplicated	NW_015642829.1	1928211	1949489	-	3092.7	1844	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	NW_015662050.1	184699	256123	+	2481.5	1744	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Complete	NW_015636845.1	1224001	1237550	-	2298.1	1377	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	NW_015665029.1	211555	258477	-	2684.8	1804	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Duplicated	NW_015659941.1	263061	338629	-	2639.7	1480	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2589at7898	Duplicated	NW_015666971.1	303234	370915	+	2717.7	1542	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Complete	NW_015662177.1	521854	543019	+	3420.5	1838	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	NW_015632719.1	228103	255664	+	2344.6	1310	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Duplicated	NW_015627632.1	185603	193699	-	1568.1	1384	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2721at7898	Duplicated	NW_015653490.1	60759	68080	+	1547.8	1323	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Duplicated	NW_015634008.1	493380	510133	+	3234.9	2024	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2731at7898	Duplicated	NW_015635305.1	677282	690136	+	3313.0	2006	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Duplicated	NW_015633173.1	588124	593640	-	1790.7	1311	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2748at7898	Duplicated	NW_015662163.1	3087912	3093386	+	1792.0	1275	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Duplicated	NW_015628726.1	1326323	1343966	+	3239.6	1719	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2763at7898	Duplicated	NW_015658518.1	819773	836152	-	3098.8	1636	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Duplicated	NW_015647095.1	1389167	1465057	+	2525.4	1569	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2857at7898	Duplicated	NW_015653472.1	4080536	4156748	-	2826.9	1588	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Duplicated	NW_015652304.1	1560436	1568580	+	1498.1	1742
2862at7898	Duplicated	NW_015659312.1	2046798	2054165	+	1465.1	1721
3036at7898	Duplicated	NW_015636371.1	86066	154605	+	2576.1	1549	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3036at7898	Duplicated	NW_015644382.1	38780	108543	+	2415.5	1532	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Complete	NW_015634038.1	652285	717165	-	2604.9	1445	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	NW_015642181.1	1122088	1139469	+	1629.6	1163
3098at7898	Duplicated	NW_015648510.1	249397	268187	-	1721.3	1231
3098at7898	Duplicated	NW_015650326.1	976349	1019267	+	1723.4	1201
3098at7898	Duplicated	NW_015662161.1	723713	766085	-	1609.4	1200
3133at7898	Duplicated	NW_015626862.1	797270	825718	+	2770.4	1573	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3133at7898	Duplicated	NW_015662163.1	1165507	1206445	+	2760.5	1533	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Duplicated	NW_015644043.1	11243	61983	+	3166.7	1518
3278at7898	Duplicated	NW_015657958.1	79101	119522	-	3157.3	1516
3359at7898	Complete	NW_015636539.1	7910	81905	-	2743.0	1923	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Complete	NW_015637147.1	55240	153585	+	3011.2	1507	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Duplicated	NW_015626033.1	2834067	2853475	-	2541.2	1598
3552at7898	Duplicated	NW_015642053.1	3684999	3701906	-	2584.4	1645
3601at7898	Duplicated	NW_015647095.1	1114631	1188025	+	2715.9	1506	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3601at7898	Duplicated	NW_015653472.1	4355827	4399658	-	2709.7	1413	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Complete	NW_015641029.1	1380936	1409366	-	2837.6	1531	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Duplicated	NW_015641014.1	1971972	1985506	-	1590.7	1393	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3668at7898	Duplicated	NW_015654059.1	1489248	1500983	-	1542.5	1355	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	NW_015641608.1	1908868	1916756	+	997.9	1436	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Duplicated	NW_015654063.1	641807	657529	-	1366.8	1111	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3802at7898	Duplicated	NW_015657838.1	450765	468519	-	1546.3	1196	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Duplicated	NW_015628031.1	617850	637713	-	2672.5	1497	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3849at7898	Duplicated	NW_015645361.1	533844	551198	-	2390.4	1391	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Duplicated	NW_015642610.1	1634059	1646549	+	1564.7	1118	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3878at7898	Duplicated	NW_015656585.1	1307463	1319592	-	1623.9	1279	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	NW_015658516.1	76563	100289	-	2490.3	1378	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Duplicated	NW_015633186.1	1339392	1350816	+	3084.6	1679	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4012at7898	Duplicated	NW_015633949.1	1136548	1149124	-	3049.0	1693	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Complete	NW_015639771.1	2200876	2239751	+	1686.6	1111	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Duplicated	NW_015640493.1	1555814	1572739	+	2068.2	1252	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4171at7898	Duplicated	NW_015655572.1	771464	790242	-	2361.3	1349	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Duplicated	NW_015628684.1	1316280	1364567	-	2219.5	1502	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4182at7898	Duplicated	NW_015666172.1	707657	748967	-	2079.6	1441	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Complete	NW_015653456.1	267498	324287	+	2380.6	1558	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Duplicated	NW_015625591.1	799071	861221	-	2594.5	1360	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4361at7898	Duplicated	NW_015664681.1	1435375	1502947	-	2576.1	1358	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Missing
4391at7898	Duplicated	NW_015629505.1	64801	77799	+	3868.4	1945	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4391at7898	Duplicated	NW_015667271.1	513517	525618	+	3815.0	1800	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Complete	NW_015642206.1	1004445	1050801	+	2426.4	1359	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4528at7898	Complete	NW_015667354.1	324713	340017	-	683.1	596	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Duplicated	NW_015624546.1	45019	103476	-	2847.3	1451	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4610at7898	Duplicated	NW_015655576.1	116878	159846	-	2708.3	1387	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Duplicated	NW_015630041.1	1056451	1079063	-	2420.2	1306	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4629at7898	Duplicated	NW_015645070.1	1843457	1862625	-	2248.8	1291	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Duplicated	NW_015635060.1	39304	84006	+	2123.6	1331	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4817at7898	Duplicated	NW_015644367.1	807232	845765	+	2253.2	1372	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	NW_015627738.1	1258060	1279701	+	2787.5	1351	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Duplicated	NW_015635763.1	1047608	1091159	-	2992.8	1559	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4922at7898	Duplicated	NW_015647035.1	1185696	1257779	+	3043.7	1636	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Duplicated	NW_015638954.1	265535	341528	-	1775.3	1093	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
4973at7898	Duplicated	NW_015650219.1	395883	497526	-	1688.9	1058	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Duplicated	NW_015633524.1	1467742	1493090	-	2327.9	1216
5000at7898	Duplicated	NW_015651641.1	2328576	2353090	-	2428.0	1341
5022at7898	Duplicated	NW_015650765.1	19318	43396	-	2120.3	1041	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5022at7898	Duplicated	NW_015666531.1	191428	215123	-	2322.9	1173	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Duplicated	NW_015656153.1	476160	488167	-	1932.2	1164	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5033at7898	Duplicated	NW_015666800.1	1649911	1660523	-	1928.3	1182	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Complete	NW_015645070.1	214570	236497	-	2205.1	1657	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Duplicated	NW_015641608.1	939785	958237	-	1690.3	1200
5200at7898	Duplicated	NW_015655565.1	724708	744618	+	1951.9	1190
5468at7898	Duplicated	NW_015630998.1	20010	48750	+	2071.5	1420	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5468at7898	Duplicated	NW_015644380.1	1306840	1323608	-	1995.1	1447	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Duplicated	NW_015626033.1	796016	813398	-	1483.7	1045	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5477at7898	Duplicated	NW_015643185.1	995897	1012528	-	1530.0	1077	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	NW_015648673.1	138357	170305	-	2087.8	1072	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Duplicated	NW_015629065.1	451740	483096	-	2168.6	1270	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5517at7898	Duplicated	NW_015647012.1	408957	434452	+	2183.8	1270	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	NW_015631074.1	833219	858573	+	1644.6	1177	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Duplicated	NW_015639108.1	411908	465896	-	2652.4	1419	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5566at7898	Duplicated	NW_015652298.1	777586	850534	+	2773.3	1473	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Duplicated	NW_015642528.1	1642161	1654666	+	3036.2	1513	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5588at7898	Duplicated	NW_015652998.1	1378474	1390773	+	2893.1	1516	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	NW_015626057.1	110392	176740	-	2383.7	1185	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	NW_015643640.1	1614071	1629161	+	1327.3	1389
5661at7898	Complete	NW_015630974.1	29203	48972	-	2207.3	1268	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	NW_015641041.1	1048572	1075733	+	2480.4	1454
5752at7898	Missing
5794at7898	Duplicated	NW_015633185.1	1895348	1906088	-	1558.3	916	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5794at7898	Duplicated	NW_015660877.1	1199737	1208539	-	1635.9	921	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	NW_015656162.1	127837	174649	-	1841.5	1201	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	NW_015658519.1	2403388	2418285	+	1914.8	1120
6094at7898	Duplicated	NW_015626367.1	101406	158017	-	2094.0	1174	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6094at7898	Duplicated	NW_015651483.1	2325647	2389480	+	1821.4	1123	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Duplicated	NW_015631716.1	1040284	1074111	+	1973.7	1093	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6107at7898	Duplicated	NW_015640445.1	132552	166226	-	2033.3	1094	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Duplicated	NW_015631204.1	217254	270277	-	2594.5	1681	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6114at7898	Duplicated	NW_015644631.1	90672	130104	-	2547.3	1713	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Duplicated	NW_015626863.1	335096	354928	+	1884.8	1419	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6141at7898	Duplicated	NW_015666183.1	1324117	1340624	+	2080.0	1490	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Duplicated	NW_015625021.1	16109	53745	-	1413.8	1104	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6211at7898	Duplicated	NW_015655715.1	401049	431900	-	1609.2	1237	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Duplicated	NW_015633151.1	2296871	2308007	-	1911.0	1434	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6222at7898	Duplicated	NW_015646218.1	16782	28475	+	1889.3	1414	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Duplicated	NW_015633186.1	2068422	2089028	+	2273.3	1104	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6239at7898	Duplicated	NW_015633949.1	499854	524670	-	2334.6	1107	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Duplicated	NW_015628351.1	3527961	3559194	-	1920.8	1199	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6262at7898	Duplicated	NW_015651146.1	783141	804862	-	1976.1	1271	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Duplicated	NW_015627959.1	1307343	1335511	-	2041.0	1078	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6305at7898	Duplicated	NW_015639867.1	394694	409512	-	2100.2	1052	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Duplicated	NW_015663225.1	177994	198625	+	1700.6	1057	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6349at7898	Duplicated	NW_015666483.1	630314	649768	+	1787.0	1163	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Duplicated	NW_015644168.1	285087	300341	-	1335.3	1199	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6383at7898	Duplicated	NW_015654534.1	988849	1001763	-	1453.8	1405	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Duplicated	NW_015647049.1	673608	698528	-	2208.8	1417	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6557at7898	Duplicated	NW_015656630.1	2303821	2327015	-	2291.4	1450	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Complete	NW_015660877.1	437311	449727	+	1727.3	1236	https://www.orthodb.org/v10?query=6598at7898	unhealthy ribosome biogenesis protein 2 homolog
6715at7898	Complete	NW_015627390.1	400047	430287	+	2123.4	1097	https://www.orthodb.org/v10?query=6715at7898	Nucleoporin 155
6807at7898	Duplicated	NW_015626864.1	587431	609042	+	1857.3	1038
6807at7898	Duplicated	NW_015650695.1	414348	440746	-	2093.2	1106
6854at7898	Duplicated	NW_015658063.1	951332	1000255	+	2068.5	1096	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
6854at7898	Duplicated	NW_015661919.1	369341	420627	+	1907.8	997	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
