# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2589at7898	Complete	WIOS01000017.1	4203888	4281773	-	2957.3	1615	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Complete	WIOS01000016.1	3586645	3610783	-	3559.0	1841	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	WIOS01000036.1	2343325	2376902	-	2980.1	1629	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Complete	WIOS01000013.1	18308920	18314922	+	1199.2	1202	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Duplicated	WIOS01000002.1	27820419	27830540	-	2790.1	2067	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2731at7898	Duplicated	WIOS01000053.1	3234257	3244934	-	2723.0	1736	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Complete	WIOS01000004.1	5902627	5908197	-	1739.3	1280	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Complete	WIOS01000055.1	2638912	2665908	-	3196.0	1727	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Complete	WIOS01000006.1	10811193	10888539	+	2829.9	1601	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Complete	WIOS01000021.1	1972118	1980361	+	1488.5	1684
3036at7898	Complete	WIOS01000019.1	5069504	5129908	+	2588.4	1499	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Complete	WIOS01000145.1	725194	851224	+	2930.9	1648	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	WIOS01000002.1	4614366	4650061	-	1655.2	1101
3098at7898	Duplicated	WIOS01000013.1	11121352	11151281	+	1748.8	1228
3133at7898	Complete	WIOS01000004.1	7689650	7718201	-	2583.8	1520	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Complete	WIOS01000015.1	4024534	4097131	-	3239.3	1560
3359at7898	Complete	WIOS01000036.1	3744165	3802611	-	2827.8	1913	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Complete	WIOS01000007.1	1927848	2030433	+	3124.9	1507	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Complete	WIOS01000012.1	13430019	13446275	+	2554.2	1644
3601at7898	Complete	WIOS01000006.1	10543604	10612644	+	2284.3	1213	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Complete	WIOS01000010.1	14871903	14895614	-	2897.2	1576	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Complete	WIOS01000079.1	2540893	2551952	-	1568.6	1422	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	WIOS01000004.1	18660421	18668352	+	1022.2	1436	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	WIOS01000026.1	10367968	10382725	+	1520.8	1162	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Complete	WIOS01000085.1	2794705	2832803	+	2663.8	1487	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Complete	WIOS01000009.1	2688565	2703747	+	1626.0	1099	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	WIOS01000063.1	1080769	1124399	-	2163.6	1294	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Complete	WIOS01000016.1	8108795	8118239	-	3085.8	1701	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Complete	WIOS01000001.1	25185208	25228293	+	1795.4	1126	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Complete	WIOS01000012.1	17788668	17852069	+	2455.2	1350	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Complete	WIOS01000008.1	21878554	21958895	-	2189.8	1443	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Complete	WIOS01000073.1	3003168	3119932	+	2479.4	1577	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Complete	WIOS01000066.1	1051747	1112974	-	2581.7	1447	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	WIOS01000066.1	2629020	2671002	-	2123.3	1951	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Complete	WIOS01000088.1	1054732	1067806	+	3774.4	1911	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Complete	WIOS01000053.1	304873	367897	+	2473.1	1408	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4528at7898	Complete	WIOS01000003.1	12859005	12871548	-	662.2	601	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Complete	WIOS01000003.1	804482	828995	+	2124.5	1058	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Complete	WIOS01000070.1	3633543	3660497	-	2174.7	1236	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Complete	WIOS01000027.1	3540835	3581863	+	2178.5	1335	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	WIOS01000179.1	524941	548988	+	2801.8	1365	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Complete	WIOS01000017.1	7633640	7692995	+	3133.5	1663	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Complete	WIOS01000142.1	816755	906321	+	1606.2	1056	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Complete	WIOS01000002.1	26870654	26892671	-	2546.4	1328
5022at7898	Complete	WIOS01000035.1	2295836	2317553	+	2360.0	1198	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Complete	WIOS01000001.1	18458909	18464452	-	1893.6	1206	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Complete	WIOS01000017.1	1473102	1491574	+	2244.0	1704	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Complete	WIOS01000004.1	17688472	17709640	-	1984.9	1259
5468at7898	Complete	WIOS01000013.1	17883119	17900333	-	1986.3	1380	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	WIOS01000017.1	2548713	2568531	-	1485.4	1089	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	WIOS01000102.1	564539	605224	+	2176.8	1134	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Complete	WIOS01000027.1	8906774	8932935	-	2092.8	1234	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	WIOS01000140.1	662043	691034	+	1504.5	1127	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Complete	WIOS01000093.1	1624261	1693702	-	2607.2	1420	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Complete	WIOS01000040.1	4649125	4663321	-	2887.6	1523	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Missing
5622at7898	Complete	WIOS01000010.1	19732932	19766187	+	1296.7	1410
5661at7898	Complete	WIOS01000002.1	29086877	29122662	+	2507.0	1447	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	WIOS01000015.1	13409477	13437840	-	2511.6	1520
5752at7898	Complete	WIOS01000057.1	3381093	3494695	+	2446.6	1248	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	WIOS01000017.1	12977934	12986856	+	1619.7	918	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	WIOS01000015.1	7610534	7643567	+	1640.3	1035	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	WIOS01000002.1	8255114	8266833	-	1860.3	1111
6094at7898	Complete	WIOS01000004.1	27873808	27922935	-	1795.4	1118	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Complete	WIOS01000001.1	16083949	16118053	-	2032.3	1092	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Complete	WIOS01000002.1	42162025	42236589	-	2700.6	1783	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Complete	WIOS01000028.1	8386911	8404065	-	2131.8	1496	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Complete	WIOS01000077.1	699143	728801	-	1723.0	1239	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Complete	WIOS01000008.1	8800267	8812836	+	1864.3	1396	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Complete	WIOS01000016.1	7376089	7397485	-	2043.7	1038	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Complete	WIOS01000006.1	20781153	20802431	-	2149.6	1272	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Complete	WIOS01000010.1	12253618	12272714	-	2115.0	1054	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	WIOS01000002.1	14189749	14222116	+	1831.1	1133	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Complete	WIOS01000046.1	6757357	6777026	+	1467.0	1234	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Complete	WIOS01000002.1	38128840	38148469	+	2300.0	1448	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Complete	WIOS01000173.1	383838	397604	-	1582.0	1203	https://www.orthodb.org/v10?query=6598at7898	unhealthy ribosome biogenesis protein 2 homolog
6715at7898	Complete	WIOS01000002.1	38909299	38936990	-	2161.2	1105	https://www.orthodb.org/v10?query=6715at7898	Nucleoporin 155
6807at7898	Complete	WIOS01000010.1	5588710	5615165	-	2186.3	1122
6854at7898	Complete	WIOS01000067.1	895342	940920	+	2084.9	1129	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
6873at7898	Complete	WIOS01000028.1	1994263	2045950	+	2229.8	1238	https://www.orthodb.org/v10?query=6873at7898	DNA polymerase
6908at7898	Complete	WIOS01000007.1	1633461	1643855	+	2589.2	1202	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6910at7898	Complete	WIOS01000023.1	13224911	13274019	-	1778.8	989
6926at7898	Complete	WIOS01000088.1	1035906	1040600	-	1298.7	1145	https://www.orthodb.org/v10?query=6926at7898	zinc finger and BTB domain-containing protein 4
6936at7898	Fragmented	WIOS01000332.1	51010	69660	+	1330.0	842	https://www.orthodb.org/v10?query=6936at7898	rab3 GTPase-activating protein non-catalytic subunit
6976at7898	Complete	WIOS01000028.1	9893764	9916693	-	1726.0	1221	https://www.orthodb.org/v10?query=6976at7898	protein KIAA0556 homolog isoform X1
6978at7898	Duplicated	WIOS01000147.1	378966	421477	-	2655.4	1414
6978at7898	Duplicated	WIOS01000147.1	531585	570590	+	2608.5	1400
7042at7898	Complete	WIOS01000107.1	86972	245837	-	1827.2	998	https://www.orthodb.org/v10?query=7042at7898	ADAM metallopeptidase with thrombospondin type 1 motif, 16
7133at7898	Complete	WIOS01000027.1	7389101	7418036	-	2368.0	1465	https://www.orthodb.org/v10?query=7133at7898	Chromodomain helicase DNA binding protein 2
7219at7898	Complete	WIOS01000015.1	13057019	13066124	+	2119.2	1315	https://www.orthodb.org/v10?query=7219at7898	pseudopodium-enriched atypical kinase 1
7222at7898	Complete	WIOS01000037.1	3059367	3102010	-	2236.5	1184	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7263at7898	Complete	WIOS01000004.1	11058352	11072783	+	2019.8	1403
7318at7898	Complete	WIOS01000033.1	8671879	8689703	-	2016.4	1209	https://www.orthodb.org/v10?query=7318at7898	Fanconi anemia group D2 protein
7346at7898	Complete	WIOS01000010.1	7301891	7327464	+	1669.6	1400	https://www.orthodb.org/v10?query=7346at7898	protein RRP5 homolog
7429at7898	Complete	WIOS01000158.1	555766	580558	+	859.0	882	https://www.orthodb.org/v10?query=7429at7898	Fanconi anemia group A protein
7492at7898	Complete	WIOS01000002.1	38836537	38899686	-	1997.2	1822
7534at7898	Complete	WIOS01000013.1	11805143	11823736	-	2027.6	1214	https://www.orthodb.org/v10?query=7534at7898	DNA topoisomerase 2-binding protein 1
7550at7898	Complete	WIOS01000004.1	11273654	11295220	-	2173.1	1013	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7580at7898	Complete	WIOS01000008.1	9188508	9203533	-	2147.7	1161	https://www.orthodb.org/v10?query=7580at7898	DNA mismatch repair protein Msh6
7677at7898	Complete	WIOS01000019.1	5141174	5175578	-	2044.6	1030	https://www.orthodb.org/v10?query=7677at7898	intraflagellar transport protein 122 homolog
7712at7898	Complete	WIOS01000001.1	18292454	18308407	+	1903.0	1171
7715at7898	Complete	WIOS01000095.1	1805838	1819979	-	1205.4	1055	https://www.orthodb.org/v10?query=7715at7898	Shroom family member 1
7742at7898	Complete	WIOS01000036.1	4997674	5113966	+	1924.0	1025	https://www.orthodb.org/v10?query=7742at7898	WD repeat-containing protein 11
7793at7898	Complete	WIOS01000044.1	3460033	3488672	-	2214.4	1099
7801at7898	Complete	WIOS01000021.1	5821885	5854987	+	1845.8	1362	https://www.orthodb.org/v10?query=7801at7898	GON-4-like protein
7847at7898	Complete	WIOS01000026.1	7548285	7585804	+	1945.4	1124	https://www.orthodb.org/v10?query=7847at7898	methionine synthase
7869at7898	Complete	WIOS01000027.1	7297096	7308068	+	1616.1	1027	https://www.orthodb.org/v10?query=7869at7898	Bloom syndrome protein isoform X1
7900at7898	Complete	WIOS01000003.1	13253530	13283261	+	1889.5	935	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7928at7898	Complete	WIOS01000009.1	1540655	1729249	-	1268.3	967	https://www.orthodb.org/v10?query=7928at7898	uncharacterized protein KIAA0825 homolog
7953at7898	Complete	WIOS01000103.1	1315137	1327189	-	1105.2	1011	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
8043at7898	Complete	WIOS01000012.1	1512414	1528190	+	1176.5	857	https://www.orthodb.org/v10?query=8043at7898	pro-epidermal growth factor
8044at7898	Complete	WIOS01000150.1	631000	665171	+	2830.5	2125	https://www.orthodb.org/v10?query=8044at7898	bromodomain adjacent to zinc finger domain protein 2A
8172at7898	Complete	WIOS01000100.1	672205	692345	+	1829.2	1399
8186at7898	Complete	WIOS01000057.1	3283686	3363967	+	1415.7	932	https://www.orthodb.org/v10?query=8186at7898	papilin isoform X1
8190at7898	Complete	WIOS01000005.1	9963671	10054751	-	2035.8	1102
8271at7898	Complete	WIOS01000173.1	643601	656886	+	1701.4	1312	https://www.orthodb.org/v10?query=8271at7898	cilia- and flagella-associated protein 43
8276at7898	Complete	WIOS01000043.1	2463658	2495963	-	1939.5	1136	https://www.orthodb.org/v10?query=8276at7898	neurofascin isoform X1
8300at7898	Complete	WIOS01000001.1	51051347	51067810	+	1490.1	840	https://www.orthodb.org/v10?query=8300at7898	Excision repair cross-complementation group 6-like 2
8356at7898	Missing
8392at7898	Complete	WIOS01000074.1	200821	229196	+	1906.2	1033	https://www.orthodb.org/v10?query=8392at7898	putative ATP-dependent RNA helicase DHX57
8403at7898	Complete	WIOS01000014.1	12451684	12483670	+	1987.1	1139	https://www.orthodb.org/v10?query=8403at7898	UHRF1-binding protein 1-like
8407at7898	Complete	WIOS01000002.1	32557634	32640221	+	1810.2	907	https://www.orthodb.org/v10?query=8407at7898	A disintegrin and metalloproteinase with thrombospondin motifs 6
8413at7898	Complete	WIOS01000017.1	10555475	10610703	-	1573.8	1200	https://www.orthodb.org/v10?query=8413at7898	Leucine-rich pentatricopeptide repeat containing
8448at7898	Complete	WIOS01000021.1	7612716	7628129	-	1660.7	1072	https://www.orthodb.org/v10?query=8448at7898	protein MMS22-like
8465at7898	Complete	WIOS01000022.1	2217985	2278526	-	2219.7	1239	https://www.orthodb.org/v10?query=8465at7898	CLIP-associating protein 2 isoform X1
8496at7898	Complete	WIOS01000055.1	4591052	4612635	-	1961.3	981	https://www.orthodb.org/v10?query=8496at7898	DNA-directed RNA polymerase III subunit RPC2
8587at7898	Complete	WIOS01000017.1	2607492	2623492	-	1757.2	1065	https://www.orthodb.org/v10?query=8587at7898	putative ATP-dependent RNA helicase TDRD9
8605at7898	Complete	WIOS01000103.1	96192	130068	-	1923.2	1108	https://www.orthodb.org/v10?query=8605at7898	protein FAM135A isoform X1
8815at7898	Complete	WIOS01000013.1	11841319	11859352	-	1500.9	930	https://www.orthodb.org/v10?query=8815at7898	nephrocystin-3
8836at7898	Complete	WIOS01000038.1	567685	789419	-	1745.6	1062	https://www.orthodb.org/v10?query=8836at7898	supervillin-like
8889at7898	Complete	WIOS01000074.1	465753	483061	-	1804.3	914	https://www.orthodb.org/v10?query=8889at7898	DNA-directed RNA polymerase I subunit RPA2
8910at7898	Complete	WIOS01000001.1	59213794	59341687	-	1756.2	1118
8916at7898	Complete	WIOS01000012.1	3724877	3742886	+	1470.3	932	https://www.orthodb.org/v10?query=8916at7898	Inositol polyphosphate phosphatase-like 1b
8936at7898	Complete	WIOS01000032.1	3261230	3311631	-	1595.5	1122	https://www.orthodb.org/v10?query=8936at7898	myomesin-3-like
8999at7898	Complete	WIOS01000029.1	9542233	9564398	+	2090.3	1428	https://www.orthodb.org/v10?query=8999at7898	mediator of RNA polymerase II transcription subunit 1
9010at7898	Complete	WIOS01000003.1	24944290	24960280	-	2078.7	1027	https://www.orthodb.org/v10?query=9010at7898	protein flightless-1 homolog
9020at7898	Complete	WIOS01000106.1	704513	729670	-	1586.9	1012
9061at7898	Complete	WIOS01000091.1	630846	663233	+	1329.8	847	https://www.orthodb.org/v10?query=9061at7898	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2
9138at7898	Complete	WIOS01000004.1	19572430	19580737	+	1212.8	820	https://www.orthodb.org/v10?query=9138at7898	acyl-CoA synthetase family member 4 isoform X1
9151at7898	Complete	WIOS01000111.1	1497003	1520609	-	1507.8	875	https://www.orthodb.org/v10?query=9151at7898	proto-oncogene tyrosine-protein kinase receptor Ret
9159at7898	Complete	WIOS01000003.1	34874093	34903664	-	2020.2	1009	https://www.orthodb.org/v10?query=9159at7898	manganese-transporting ATPase 13A1
9174at7898	Complete	WIOS01000094.1	1151199	1170217	+	1952.7	1101	https://www.orthodb.org/v10?query=9174at7898	Niemann-Pick C1-like protein 1
9176at7898	Complete	WIOS01000016.1	13185611	13278262	-	1530.1	1003	https://www.orthodb.org/v10?query=9176at7898	nephrin
9220at7898	Complete	WIOS01000008.1	7182339	7200856	-	2053.3	1542	https://www.orthodb.org/v10?query=9220at7898	thyroid adenoma-associated protein homolog
9258at7898	Complete	WIOS01000015.1	17314096	17401913	+	2376.6	1188	https://www.orthodb.org/v10?query=9258at7898	PH domain leucine-rich repeat-containing protein phosphatase 2
9337at7898	Complete	WIOS01000004.1	19492927	19505718	+	2049.3	1122
9402at7898	Complete	WIOS01000005.1	2376911	2401327	-	1749.6	961	https://www.orthodb.org/v10?query=9402at7898	trafficking protein particle complex subunit 11
9404at7898	Complete	WIOS01000006.1	8326178	8340243	-	1984.3	984	https://www.orthodb.org/v10?query=9404at7898	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
9519at7898	Complete	WIOS01000091.1	545554	572505	+	1617.1	892	https://www.orthodb.org/v10?query=9519at7898	Protein tyrosine phosphatase, non-receptor type 21
9616at7898	Complete	WIOS01000007.1	8604522	8616675	-	1445.0	917	https://www.orthodb.org/v10?query=9616at7898	DNA repair protein REV1
9688at7898	Complete	WIOS01000067.1	1153959	1163554	+	1910.8	1039	https://www.orthodb.org/v10?query=9688at7898	ATP-dependent RNA helicase A
9725at7898	Complete	WIOS01000038.1	5593010	5629087	+	1965.2	1020
9836at7898	Complete	WIOS01000056.1	4284577	4298187	-	1928.9	995	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9840at7898	Complete	WIOS01000030.1	5429765	5449254	+	1277.2	926	https://www.orthodb.org/v10?query=9840at7898	HEAT repeat-containing protein 6
