# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1312at7898	Complete	RJVU01035392.1	388081	455612	-	3313.4	1950	https://www.orthodb.org/v10?query=1312at7898	Protein tyrosine phosphatase, non-receptor type 13
1329at7898	Complete	RJVU01018862.1	5334045	5361273	+	3520.2	2124	https://www.orthodb.org/v10?query=1329at7898	ectopic P granules protein 5 homolog
1401at7898	Complete	RJVU01069905.1	1801070	1851627	+	4137.6	2244	https://www.orthodb.org/v10?query=1401at7898	eIF-2-alpha kinase activator GCN1
1502at7898	Complete	RJVU01051648.1	14063979	14092029	+	4191.7	2124	https://www.orthodb.org/v10?query=1502at7898	E3 ubiquitin-protein ligase HECTD1 isoform X1
1539at7898	Complete	RJVU01049572.1	2357179	2373211	+	3842.6	1913	https://www.orthodb.org/v10?query=1539at7898	alpha-tectorin
1607at7898	Complete	RJVU01014544.1	621108	645774	+	2986.9	1883	https://www.orthodb.org/v10?query=1607at7898	chondroitin sulfate proteoglycan 4
1664at7898	Complete	RJVU01042532.1	3137295	3154456	+	3254.3	2069	https://www.orthodb.org/v10?query=1664at7898	zinc finger protein 40 isoform X1
1667at7898	Complete	RJVU01061675.1	749967	848954	-	3304.4	1803	https://www.orthodb.org/v10?query=1667at7898	dysferlin isoform X1
1697at7898	Complete	RJVU01073134.1	1472503	1495691	+	3919.8	1933	https://www.orthodb.org/v10?query=1697at7898	DNA polymerase epsilon catalytic subunit A
1709at7898	Complete	RJVU01035944.1	1912788	1952049	-	2896.9	1668	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1867at7898	Complete	RJVU01048406.1	13675798	13865572	+	3468.2	2022	https://www.orthodb.org/v10?query=1867at7898	neuroblastoma-amplified sequence
1955at7898	Complete	RJVU01061435.1	400533	452777	+	3350.2	1790	https://www.orthodb.org/v10?query=1955at7898	brefeldin A-inhibited guanine nucleotide-exchange protein 3
2212at7898	Complete	RJVU01053773.1	2700825	2755039	+	3398.6	2339	https://www.orthodb.org/v10?query=2212at7898	von Willebrand factor
2355at7898	Complete	RJVU01048855.1	980637	1069568	-	3298.7	1863	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2390at7898	Complete	RJVU01069130.1	2808816	2941565	+	2752.1	1711	https://www.orthodb.org/v10?query=2390at7898	calcineurin-binding protein cabin-1 isoform X1
2421at7898	Complete	RJVU01050883.1	2659523	2680713	-	2951.4	1818	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	RJVU01059636.1	1830515	1897634	+	2451.7	1719	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Complete	RJVU01050883.1	1966884	1978563	-	2300.0	1388	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	RJVU01046426.1	1003569	1046322	+	2577.6	1819	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Missing
2616at7898	Complete	RJVU01047119.1	1684507	1706072	+	3248.7	1769	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	RJVU01046259.1	1669607	1693383	+	2976.8	1584	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Complete	RJVU01057542.1	589443	597479	-	1548.0	1499	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Complete	RJVU01043297.1	535349	552911	+	3385.4	2084	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Complete	RJVU01015592.1	3144651	3150266	-	1771.6	1302	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Complete	RJVU01048406.1	9464380	9482797	+	3189.0	1683	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Complete	RJVU01036174.1	3502016	3578763	-	2852.7	1601	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Complete	RJVU01035218.1	984858	992960	-	1492.2	1789
3036at7898	Complete	RJVU01069130.1	1151034	1226351	+	2649.1	1557	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Complete	RJVU01050164.1	519992	636759	+	2956.4	1663	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	RJVU01019258.1	5827674	5857324	-	1775.2	1162
3098at7898	Duplicated	RJVU01064619.1	2716301	2757377	-	1718.1	1195
3133at7898	Complete	RJVU01015592.1	5066599	5094122	-	2118.1	1243	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Complete	RJVU01035178.1	830152	897439	-	3210.5	1543
3359at7898	Complete	RJVU01046259.1	2438542	2492938	-	2824.6	1884	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Complete	RJVU01050883.1	3560521	3654527	+	3123.2	1504	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Complete	RJVU01067793.1	5733391	5750091	-	2775.2	1623
3601at7898	Complete	RJVU01036174.1	3799633	3877254	-	2854.9	1501	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Complete	RJVU01075617.1	5218250	5237316	-	2873.9	1579	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Complete	RJVU01047120.1	4922187	4936654	+	1546.6	1408	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	RJVU01019258.1	4064542	4072101	+	1028.4	1667	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	RJVU01059775.1	2407520	2432706	-	1572.9	1205	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Complete	RJVU01023003.1	3882965	3903767	+	2800.9	1491	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Complete	RJVU01053075.1	1110062	1123812	+	1646.5	1130	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	RJVU01055479.1	274119	299842	+	2296.2	1400	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Complete	RJVU01011283.1	2682478	2692809	+	3081.1	1691	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Complete	RJVU01059333.1	3181500	3231125	+	1764.3	1115	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Complete	RJVU01067793.1	10762508	10788763	+	2362.0	1353	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Complete	RJVU01042551.1	800219	873756	+	2410.0	1541	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Complete	RJVU01054446.1	468996	529224	-	2370.2	1549	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Complete	RJVU01047928.1	4002221	4051034	-	2412.6	1358	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	RJVU01053773.1	2517371	2586750	-	2020.5	2023	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Complete	RJVU01067793.1	1150382	1161942	+	3901.3	1913	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Complete	RJVU01018862.1	2953345	3019026	-	2446.3	1399	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4528at7898	Complete	RJVU01053643.1	3805146	3835013	-	730.6	609	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Complete	RJVU01057378.1	3156699	3211545	-	2635.1	1408	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Complete	RJVU01026577.1	17057308	17078436	-	2558.9	1327	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Complete	RJVU01048406.1	589921	626592	-	2190.0	1365	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	RJVU01059333.1	7201586	7217663	-	2776.1	1364	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Complete	RJVU01057857.1	4620157	4691163	+	3168.7	1663	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Complete	RJVU01056011.1	1354174	1444307	-	1639.1	1062	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Fragmented	RJVU01071319.1	2012200	2034312	+	1295.1	709
5022at7898	Complete	RJVU01048958.1	1900776	1922886	-	2370.2	1212	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Complete	RJVU01042615.1	632772	645852	-	1923.8	1160	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Complete	RJVU01026577.1	15192748	15217801	-	2438.6	1752	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Complete	RJVU01019258.1	2953151	2977850	-	1994.9	1239
5468at7898	Complete	RJVU01057542.1	1094694	1114402	+	1963.1	1365	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	RJVU01026577.1	14008830	14028253	+	1342.4	1109	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	RJVU01067364.1	7664587	7694647	+	2267.6	1172	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Complete	RJVU01048406.1	4435588	4462768	-	2079.9	1257	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	RJVU01053127.1	5155754	5183189	+	1455.5	1082	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Complete	RJVU01060476.1	769539	829756	-	2751.0	1469	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Complete	RJVU01035392.1	10881783	10894924	+	3068.4	1565	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	RJVU01047119.1	3329820	3376717	+	2181.2	1136	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	RJVU01049346.1	301859	318889	+	1296.8	1346
5661at7898	Complete	RJVU01029436.1	8667042	8696535	-	2547.5	1409	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	RJVU01072345.1	548212	573589	+	2605.4	1515
5752at7898	Complete	RJVU01044332.1	554114	609015	-	1987.4	1159	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	RJVU01026577.1	8825756	8835720	+	1614.3	923	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	RJVU01018862.1	260606	291343	-	1849.6	1198	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	RJVU01044706.1	8682225	8696627	+	1974.4	1113
6094at7898	Complete	RJVU01049825.1	782153	856701	+	2029.3	1155	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Complete	RJVU01053975.1	1097777	1141446	+	1993.9	1094	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Complete	RJVU01007007.1	1157677	1200818	-	2524.1	1662	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Complete	RJVU01075378.1	10869	29251	+	2089.6	1473	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Complete	RJVU01067363.1	2446461	2481588	+	1637.7	1199	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Complete	RJVU01072388.1	2784075	2800748	-	1852.0	1432	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Complete	RJVU01057378.1	1938699	1968434	-	2245.3	1115	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Complete	RJVU01040995.1	1009408	1036124	-	2102.9	1308	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Complete	RJVU01071404.1	4196537	4218490	-	2083.8	1056	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	RJVU01059915.1	7590930	7634698	+	1921.6	1162	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Complete	RJVU01014363.1	2108556	2128119	+	1586.6	1322	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Complete	RJVU01007007.1	13109009	13133672	-	2280.0	1448	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Complete	RJVU01026577.1	9622152	9636227	-	1620.2	1210	https://www.orthodb.org/v10?query=6598at7898	unhealthy ribosome biogenesis protein 2 homolog
6715at7898	Complete	RJVU01031169.1	2467295	2490377	-	2276.4	1188	https://www.orthodb.org/v10?query=6715at7898	Nucleoporin 155
6807at7898	Complete	RJVU01037554.1	750747	779864	-	2165.3	1100
6854at7898	Complete	RJVU01044706.1	616772	683718	-	2217.0	1225	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
6873at7898	Complete	RJVU01049572.1	6123930	6180796	+	2196.7	1231	https://www.orthodb.org/v10?query=6873at7898	DNA polymerase
6908at7898	Complete	RJVU01050883.1	3260758	3270320	+	2457.4	1172	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6910at7898	Complete	RJVU01042532.1	1970944	2014510	-	1685.8	871
6926at7898	Complete	RJVU01067793.1	1125493	1130187	-	1317.1	1088	https://www.orthodb.org/v10?query=6926at7898	zinc finger and BTB domain-containing protein 4
6936at7898	Complete	RJVU01059333.1	10453130	10468673	-	1735.2	1131	https://www.orthodb.org/v10?query=6936at7898	rab3 GTPase-activating protein non-catalytic subunit
6976at7898	Complete	RJVU01075378.1	1724724	1746532	-	1815.9	1206	https://www.orthodb.org/v10?query=6976at7898	protein KIAA0556 homolog isoform X1
6978at7898	Complete	RJVU01007076.1	13439	29986	+	2405.6	1312
7042at7898	Complete	RJVU01055202.1	3161168	3255289	+	1732.2	958	https://www.orthodb.org/v10?query=7042at7898	ADAM metallopeptidase with thrombospondin type 1 motif, 16
7133at7898	Complete	RJVU01048406.1	2008679	2037912	+	2532.4	1443	https://www.orthodb.org/v10?query=7133at7898	Chromodomain helicase DNA binding protein 2
7219at7898	Complete	RJVU01014544.1	161252	173971	-	2140.7	1321	https://www.orthodb.org/v10?query=7219at7898	pseudopodium-enriched atypical kinase 1
7222at7898	Complete	RJVU01052005.1	1462623	1509821	-	2174.9	1161	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7263at7898	Complete	RJVU01048406.1	13335705	13351729	-	1998.0	1339
7318at7898	Complete	RJVU01019434.1	3845488	3861368	-	1989.5	1235	https://www.orthodb.org/v10?query=7318at7898	Fanconi anemia group D2 protein
7346at7898	Complete	RJVU01037554.1	3084456	3109573	+	1931.5	1472	https://www.orthodb.org/v10?query=7346at7898	protein RRP5 homolog
7429at7898	Complete	RJVU01043840.1	116290	133501	+	1042.4	912	https://www.orthodb.org/v10?query=7429at7898	Fanconi anemia group A protein
7492at7898	Complete	RJVU01031169.1	2409509	2457270	-	2288.7	1877
7534at7898	Complete	RJVU01059636.1	3938359	3958804	+	1988.0	1213	https://www.orthodb.org/v10?query=7534at7898	DNA topoisomerase 2-binding protein 1
7550at7898	Complete	RJVU01048406.1	5585887	5612631	+	2387.1	1114	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7580at7898	Complete	RJVU01071502.1	7755243	7769527	+	2146.2	1169	https://www.orthodb.org/v10?query=7580at7898	DNA mismatch repair protein Msh6
7677at7898	Complete	RJVU01069130.1	1235532	1279646	-	2017.5	1014	https://www.orthodb.org/v10?query=7677at7898	intraflagellar transport protein 122 homolog
7712at7898	Complete	RJVU01042615.1	402972	430145	+	1829.6	1168
7715at7898	Complete	RJVU01059915.1	2585502	2600069	+	1280.8	1050	https://www.orthodb.org/v10?query=7715at7898	Shroom family member 1
7742at7898	Complete	RJVU01061435.1	650078	754016	+	1989.5	1037	https://www.orthodb.org/v10?query=7742at7898	WD repeat-containing protein 11
7793at7898	Complete	RJVU01021107.1	115196	135700	-	2189.5	1102
7801at7898	Complete	RJVU01062584.1	2441057	2458094	+	1846.5	1344	https://www.orthodb.org/v10?query=7801at7898	GON-4-like protein
7847at7898	Complete	RJVU01067364.1	8549859	8572696	-	1791.0	1038	https://www.orthodb.org/v10?query=7847at7898	methionine synthase
7869at7898	Complete	RJVU01048406.1	1200555	1214439	-	1779.0	1216	https://www.orthodb.org/v10?query=7869at7898	Bloom syndrome protein isoform X1
7900at7898	Complete	RJVU01053643.1	4285819	4311352	+	1993.1	935	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7928at7898	Complete	RJVU01053075.1	157281	316921	-	1295.7	1023	https://www.orthodb.org/v10?query=7928at7898	uncharacterized protein KIAA0825 homolog
7953at7898	Complete	RJVU01042612.1	663956	677452	+	1435.3	1109	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
8043at7898	Complete	RJVU01018281.1	6497981	6520457	-	1316.3	858	https://www.orthodb.org/v10?query=8043at7898	pro-epidermal growth factor
8044at7898	Complete	RJVU01029436.1	1865673	1896332	-	2656.3	2225	https://www.orthodb.org/v10?query=8044at7898	bromodomain adjacent to zinc finger domain protein 2A
8172at7898	Complete	RJVU01018580.1	2934858	2949416	+	1817.4	1428
8186at7898	Complete	RJVU01044332.1	615943	654556	-	1560.7	971	https://www.orthodb.org/v10?query=8186at7898	papilin isoform X1
8190at7898	Complete	RJVU01049641.1	1582733	1672464	+	2076.0	1088
8271at7898	Complete	RJVU01026577.1	9907309	9920956	+	1669.3	1299	https://www.orthodb.org/v10?query=8271at7898	cilia- and flagella-associated protein 43
8276at7898	Complete	RJVU01042531.1	2909036	2948158	+	2169.1	1166	https://www.orthodb.org/v10?query=8276at7898	neurofascin isoform X1
8300at7898	Complete	RJVU01027559.1	12818951	12831642	+	1428.4	859	https://www.orthodb.org/v10?query=8300at7898	Excision repair cross-complementation group 6-like 2
8356at7898	Complete	RJVU01059915.1	4562722	4599513	-	2111.4	1063	https://www.orthodb.org/v10?query=8356at7898	leucine--tRNA ligase, cytoplasmic
8392at7898	Complete	RJVU01065935.1	701367	719960	+	1834.5	1125	https://www.orthodb.org/v10?query=8392at7898	putative ATP-dependent RNA helicase DHX57
8403at7898	Complete	RJVU01079805.1	9830345	9867662	-	1960.8	1141	https://www.orthodb.org/v10?query=8403at7898	UHRF1-binding protein 1-like
8407at7898	Complete	RJVU01029436.1	4779307	4872473	-	1963.5	958	https://www.orthodb.org/v10?query=8407at7898	A disintegrin and metalloproteinase with thrombospondin motifs 6
8413at7898	Complete	RJVU01057857.1	1382147	1447344	+	1763.5	1225	https://www.orthodb.org/v10?query=8413at7898	Leucine-rich pentatricopeptide repeat containing
8448at7898	Complete	RJVU01062584.1	4397229	4415040	-	1579.7	1087	https://www.orthodb.org/v10?query=8448at7898	protein MMS22-like
8465at7898	Complete	RJVU01028973.1	3085297	3140751	+	2372.1	1309	https://www.orthodb.org/v10?query=8465at7898	CLIP-associating protein 2 isoform X1
8496at7898	Complete	RJVU01048406.1	7556848	7581502	+	2040.9	981	https://www.orthodb.org/v10?query=8496at7898	DNA-directed RNA polymerase III subunit RPC2
8587at7898	Complete	RJVU01026577.1	13954522	13972112	+	1795.9	1097	https://www.orthodb.org/v10?query=8587at7898	putative ATP-dependent RNA helicase TDRD9
8605at7898	Complete	RJVU01065935.1	2844390	2877982	-	2033.5	1123	https://www.orthodb.org/v10?query=8605at7898	protein FAM135A isoform X1
8815at7898	Complete	RJVU01059636.1	3897744	3920632	+	1625.4	918	https://www.orthodb.org/v10?query=8815at7898	nephrocystin-3
8836at7898	Complete	RJVU01030023.1	378067	459175	+	1825.0	1131	https://www.orthodb.org/v10?query=8836at7898	supervillin-like
8889at7898	Complete	RJVU01065935.1	951672	968712	-	1669.5	914	https://www.orthodb.org/v10?query=8889at7898	DNA-directed RNA polymerase I subunit RPA2
8910at7898	Complete	RJVU01069537.1	1933023	2034644	-	1925.9	1117
8916at7898	Complete	RJVU01018281.1	4463390	4482673	-	1578.8	964	https://www.orthodb.org/v10?query=8916at7898	Inositol polyphosphate phosphatase-like 1b
8936at7898	Complete	RJVU01051648.1	5493081	5561314	-	2011.9	1253	https://www.orthodb.org/v10?query=8936at7898	myomesin-3-like
8999at7898	Missing
9010at7898	Complete	RJVU01026577.1	4083603	4100050	-	2091.2	1184	https://www.orthodb.org/v10?query=9010at7898	protein flightless-1 homolog
9020at7898	Complete	RJVU01057277.1	668779	682714	-	1744.8	1063
9061at7898	Complete	RJVU01069573.1	731683	767390	-	1443.4	835	https://www.orthodb.org/v10?query=9061at7898	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2
9138at7898	Missing
9151at7898	Complete	RJVU01026577.1	10432943	10459219	-	1569.6	865	https://www.orthodb.org/v10?query=9151at7898	proto-oncogene tyrosine-protein kinase receptor Ret
9159at7898	Complete	RJVU01019149.1	1081627	1104543	+	1864.2	966	https://www.orthodb.org/v10?query=9159at7898	manganese-transporting ATPase 13A1
9174at7898	Complete	RJVU01027559.1	5344256	5358842	+	1959.3	1099	https://www.orthodb.org/v10?query=9174at7898	Niemann-Pick C1-like protein 1
9176at7898	Complete	RJVU01021895.1	860821	950189	+	1625.0	1022	https://www.orthodb.org/v10?query=9176at7898	nephrin
9220at7898	Complete	RJVU01073043.1	1717948	1735417	-	2085.8	1508	https://www.orthodb.org/v10?query=9220at7898	thyroid adenoma-associated protein homolog
9258at7898	Complete	RJVU01052005.1	4414868	4501291	-	2335.1	1188	https://www.orthodb.org/v10?query=9258at7898	PH domain leucine-rich repeat-containing protein phosphatase 2
9337at7898	Complete	RJVU01019258.1	5018163	5036095	+	2063.1	1122
9402at7898	Complete	RJVU01021200.1	3634184	3662873	-	1774.7	993	https://www.orthodb.org/v10?query=9402at7898	trafficking protein particle complex subunit 11
9404at7898	Complete	RJVU01036174.1	5458253	5475194	+	1878.2	945	https://www.orthodb.org/v10?query=9404at7898	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
9519at7898	Complete	RJVU01069573.1	998658	1044008	-	1834.7	981	https://www.orthodb.org/v10?query=9519at7898	Protein tyrosine phosphatase, non-receptor type 21
9616at7898	Complete	RJVU01020258.1	4631961	4645839	+	1395.8	837	https://www.orthodb.org/v10?query=9616at7898	DNA repair protein REV1
9688at7898	Complete	RJVU01044706.1	328630	342795	-	1881.6	1017	https://www.orthodb.org/v10?query=9688at7898	ATP-dependent RNA helicase A
9725at7898	Complete	RJVU01054598.1	1778503	1820539	-	1991.9	1014
9836at7898	Complete	RJVU01051648.1	1457454	1472293	-	1917.5	990	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9840at7898	Complete	RJVU01019434.1	7990654	8013207	-	1375.2	891	https://www.orthodb.org/v10?query=9840at7898	HEAT repeat-containing protein 6
9905at7898	Complete	RJVU01047120.1	4211775	4230992	-	2025.4	1055	https://www.orthodb.org/v10?query=9905at7898	WASH complex subunit 7
10070at7898	Complete	RJVU01017609.1	268826	292563	-	1133.4	854
10116at7898	Complete	RJVU01059333.1	6705459	6715749	-	1911.3	997	https://www.orthodb.org/v10?query=10116at7898	Erythroid differentiation regulatory factor 1
10135at7898	Complete	RJVU01019258.1	3845756	3884389	+	1228.0	895	https://www.orthodb.org/v10?query=10135at7898	serine/threonine-protein kinase Nek1 isoform X1
10143at7898	Complete	RJVU01069130.1	821746	824919	+	1321.8	887	https://www.orthodb.org/v10?query=10143at7898	Toll-like receptor 9
