# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1262at7898	Duplicated	NC_039257.1	6887475	6898662	+	5488.9	2286	https://www.orthodb.org/v10?query=1262at7898	pre-mRNA-processing-splicing factor 8
1262at7898	Duplicated	NC_039282.1	9977615	9989267	-	5461.2	2286	https://www.orthodb.org/v10?query=1262at7898	pre-mRNA-processing-splicing factor 8
1312at7898	Duplicated	NC_039263.1	20478739	20530939	+	3250.0	1947	https://www.orthodb.org/v10?query=1312at7898	Protein tyrosine phosphatase, non-receptor type 13
1312at7898	Duplicated	NC_039288.1	16485853	16538540	-	2942.7	1920	https://www.orthodb.org/v10?query=1312at7898	Protein tyrosine phosphatase, non-receptor type 13
1329at7898	Duplicated	NC_039247.1	16154587	16176549	-	3421.0	2044	https://www.orthodb.org/v10?query=1329at7898	ectopic P granules protein 5 homolog
1329at7898	Duplicated	NC_039272.1	10152864	10176851	-	3417.9	2050	https://www.orthodb.org/v10?query=1329at7898	ectopic P granules protein 5 homolog
1401at7898	Duplicated	NC_039250.1	2095506	2145015	-	3953.2	2301	https://www.orthodb.org/v10?query=1401at7898	eIF-2-alpha kinase activator GCN1
1401at7898	Duplicated	NC_039275.1	2954107	3006143	-	4343.8	2322	https://www.orthodb.org/v10?query=1401at7898	eIF-2-alpha kinase activator GCN1
1502at7898	Duplicated	NC_039259.1	19711927	19738436	+	4193.6	2075	https://www.orthodb.org/v10?query=1502at7898	E3 ubiquitin-protein ligase HECTD1 isoform X1
1502at7898	Duplicated	NW_020528631.1	588946	613480	-	4120.4	2150	https://www.orthodb.org/v10?query=1502at7898	E3 ubiquitin-protein ligase HECTD1 isoform X1
1539at7898	Duplicated	NC_039247.1	20145278	20160990	+	3866.1	1912	https://www.orthodb.org/v10?query=1539at7898	alpha-tectorin
1539at7898	Duplicated	NC_039272.1	23464585	23477330	+	3834.2	1907	https://www.orthodb.org/v10?query=1539at7898	alpha-tectorin
1607at7898	Duplicated	NC_039267.1	7361241	7408156	+	3098.9	1922	https://www.orthodb.org/v10?query=1607at7898	chondroitin sulfate proteoglycan 4
1607at7898	Duplicated	NC_039292.1	2861769	2881030	+	3060.7	1920	https://www.orthodb.org/v10?query=1607at7898	chondroitin sulfate proteoglycan 4
1607at7898	Duplicated	NW_020525577.1	82950	132487	+	3073.1	1922	https://www.orthodb.org/v10?query=1607at7898	chondroitin sulfate proteoglycan 4
1664at7898	Duplicated	NC_039261.1	25356502	25369591	+	3170.2	2068	https://www.orthodb.org/v10?query=1664at7898	zinc finger protein 40 isoform X1
1664at7898	Duplicated	NW_020528519.1	127147	139973	+	2770.4	1739	https://www.orthodb.org/v10?query=1664at7898	zinc finger protein 40 isoform X1
1667at7898	Duplicated	NC_039249.1	9443586	9511525	+	3443.2	1802	https://www.orthodb.org/v10?query=1667at7898	dysferlin isoform X1
1667at7898	Duplicated	NC_039274.1	30310308	30379975	+	3271.8	1801	https://www.orthodb.org/v10?query=1667at7898	dysferlin isoform X1
1697at7898	Complete	NC_039294.1	4563349	4594502	-	3719.2	1900	https://www.orthodb.org/v10?query=1697at7898	DNA polymerase epsilon catalytic subunit A
1709at7898	Duplicated	NC_039278.1	3452254	3470796	-	2916.2	1662	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1709at7898	Duplicated	NW_020523372.1	977051	997997	+	2621.3	1597	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1867at7898	Complete	NC_039287.1	4155921	4280145	+	3480.3	2027	https://www.orthodb.org/v10?query=1867at7898	neuroblastoma-amplified sequence
1955at7898	Complete	NC_039280.1	21067016	21123478	-	2951.1	1650	https://www.orthodb.org/v10?query=1955at7898	brefeldin A-inhibited guanine nucleotide-exchange protein 3
2212at7898	Duplicated	NW_020525593.1	18232	46147	+	3392.5	2401	https://www.orthodb.org/v10?query=2212at7898	von Willebrand factor
2212at7898	Duplicated	NW_020528962.1	223551	253312	-	3408.5	2401	https://www.orthodb.org/v10?query=2212at7898	von Willebrand factor
2355at7898	Duplicated	NC_039257.1	23188290	23290401	-	3420.5	1857	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2355at7898	Duplicated	NC_039282.1	956491	1053316	-	3363.3	1880	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2390at7898	Complete	NC_039267.1	12698138	12785595	-	2492.4	1708	https://www.orthodb.org/v10?query=2390at7898	calcineurin-binding protein cabin-1 isoform X1
2421at7898	Duplicated	NC_039251.1	13553006	13573768	-	3031.5	1845	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2421at7898	Duplicated	NC_039251.1	16570305	16590861	+	3011.7	1796	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	NC_039266.1	11797851	11850998	+	2432.2	1711	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Duplicated	NC_039251.1	13499661	13511873	-	2238.9	1381	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2517at7898	Duplicated	NC_039251.1	1502291	1513940	-	2261.5	1383	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	NC_039257.1	20085868	20111244	-	2654.5	1803	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Complete	NC_039280.1	3424588	3486549	-	2834.3	1617	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Duplicated	NC_039257.1	14528936	14547138	+	3438.5	1838	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2616at7898	Duplicated	NC_039282.1	3490035	3509885	+	3483.2	1824	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	NC_039255.1	25563355	25580500	+	3125.9	1660	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Duplicated	NC_039266.1	542177	546187	+	1349.0	1083	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2721at7898	Duplicated	NC_039291.1	12851299	12859222	-	1517.4	1408	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Complete	NC_039272.1	9423277	9437112	+	3134.5	1795	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Duplicated	NC_039262.1	2308776	2314217	+	1788.9	1278	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2748at7898	Duplicated	NC_039268.1	22479829	22484765	-	1648.9	1176	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Complete	NC_039260.1	5812629	5828792	-	2934.5	1679	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Duplicated	NC_039265.1	15175975	15249998	+	2800.6	1601	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2857at7898	Duplicated	NC_039290.1	3130495	3207787	-	2395.4	1477	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2857at7898	Duplicated	NW_020524889.1	16294	46428	+	2620.7	1555	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Complete	NC_039258.1	27296608	27304707	-	1476.0	1733
3036at7898	Complete	NW_020525296.1	5774	65679	+	2657.0	1543	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Duplicated	NC_039249.1	27774418	27855408	-	2622.5	1581	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3037at7898	Duplicated	NC_039274.1	17421760	17502983	+	2838.2	1645	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	NC_039244.1	27146159	27182729	+	1672.5	1179
3098at7898	Duplicated	NC_039266.1	4748821	4766896	-	1714.4	1158
3098at7898	Duplicated	NC_039269.1	27266180	27308092	-	1666.5	1186
3098at7898	Duplicated	NC_039291.1	932379	950655	-	1694.9	1146
3133at7898	Complete	NC_039262.1	104048	133681	+	2788.5	1551	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Duplicated	NC_039249.1	35398353	35463029	-	3243.8	1558
3278at7898	Duplicated	NW_020523355.1	5623	127860	-	3185.2	1551
3359at7898	Complete	NC_039247.1	32141998	32228157	+	2792.9	1920	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Complete	NC_039276.1	10628653	10710691	+	3125.1	1507	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Duplicated	NC_039254.1	5042329	5058481	+	2795.5	1623
3552at7898	Duplicated	NW_020525115.1	109062	126796	-	2548.0	1584
3601at7898	Duplicated	NC_039265.1	14937981	14996347	+	2687.7	1495	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3601at7898	Duplicated	NC_039290.1	3383594	3440253	-	2616.7	1483	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Duplicated	NC_039243.1	29437205	29454581	-	2901.7	1584	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3636at7898	Duplicated	NC_039268.1	7469491	7490041	-	2957.4	1584	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Duplicated	NC_039267.1	12361850	12373285	-	1540.3	1425	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3668at7898	Duplicated	NC_039292.1	9795848	9806723	-	1437.6	1415	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Duplicated	NC_039287.1	158382	171808	+	960.7	1407	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3678at7898	Duplicated	NW_020526066.1	25001	34314	+	962.2	1412	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	NC_039251.1	25538521	25554066	-	1625.1	1201	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Complete	NC_039288.1	17792978	17811979	-	2537.4	1490	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Complete	NC_039272.1	21609745	21624199	+	1596.1	1127	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	NC_039256.1	6975708	6994832	-	2565.3	1403	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Duplicated	NC_039257.1	6990953	7002461	-	3048.9	1692	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4012at7898	Duplicated	NC_039282.1	9154267	9164157	-	3030.7	1673	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Duplicated	NC_039284.1	13931124	13953586	+	1835.1	1045	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4029at7898	Duplicated	NC_039284.1	14246108	14270130	-	1664.9	998	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4029at7898	Duplicated	NW_020523378.1	204067	245638	+	1676.6	1085	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Duplicated	NC_039243.1	23078350	23094832	-	2217.3	1390	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4171at7898	Duplicated	NC_039279.1	4251906	4269447	-	2462.5	1349	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Duplicated	NC_039274.1	33738468	33774839	-	2121.3	1484	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4182at7898	Duplicated	NW_020523313.1	85318	127487	-	2232.2	1506	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Complete	NC_039262.1	25343574	25400990	+	2267.3	1545	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Duplicated	NC_039249.1	23308297	23350982	-	2647.1	1413	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4361at7898	Duplicated	NC_039274.1	3374901	3412430	-	2305.4	1305	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	NC_039260.1	3439358	3478559	-	1626.0	1404	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Duplicated	NC_039254.1	11939879	11951132	-	4026.8	1953	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4391at7898	Duplicated	NC_039279.1	8738914	8750132	+	3831.3	1888	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Duplicated	NC_039272.1	11836308	11885346	+	2531.8	1413	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4483at7898	Duplicated	NW_020527538.1	393766	442934	-	2517.0	1410	https://www.orthodb.org/v10?query=4483at7898	ras GTPase-activating-like protein IQGAP2
4528at7898	Duplicated	NC_039245.1	2687076	2710384	+	776.3	649	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4528at7898	Duplicated	NC_039270.1	15349734	15360625	-	745.6	610	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Duplicated	NC_039245.1	23693715	23730282	-	2689.5	1461	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4610at7898	Duplicated	NC_039293.1	3098712	3137403	+	2566.4	1392	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4610at7898	Duplicated	NC_039293.1	8823430	8865521	+	2676.7	1443	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Duplicated	NC_039255.1	7558699	7575288	+	2521.9	1299	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4629at7898	Duplicated	NC_039280.1	5898727	5916020	-	2377.8	1318	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Duplicated	NC_039260.1	11983164	12012158	+	2132.3	1368	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4817at7898	Duplicated	NC_039285.1	10192408	10221849	-	2251.1	1360	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	NC_039284.1	16498970	16512916	+	2732.8	1321	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Duplicated	NC_039255.1	18833805	18882061	-	3048.3	1663	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4922at7898	Duplicated	NC_039280.1	14804344	14865093	-	3153.4	1663	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Duplicated	NC_039249.1	23881167	23952414	+	1672.1	1093	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
4973at7898	Duplicated	NC_039274.1	4329413	4397022	+	1630.2	1041	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Duplicated	NC_039252.1	6633667	6653945	+	2559.0	1325
5000at7898	Duplicated	NC_039277.1	5674447	5700611	-	2504.7	1320
5022at7898	Duplicated	NC_039262.1	3584426	3606755	+	2328.4	1145	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5022at7898	Duplicated	NC_039299.1	545715	563149	+	2327.0	1194	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Duplicated	NC_039259.1	14918085	14931693	-	1927.4	1182	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5033at7898	Duplicated	NC_039284.1	10074804	10080597	+	1900.3	1166	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Duplicated	NC_039255.1	9975951	9991547	-	2278.6	1692	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5058at7898	Duplicated	NC_039280.1	4491912	4510069	-	2431.0	1775	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Duplicated	NC_039262.1	12900644	12918088	+	2029.4	1275
5200at7898	Duplicated	NC_039287.1	13109601	13126237	+	2082.2	1256
5468at7898	Duplicated	NC_039266.1	137198	154102	-	1917.0	1366	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5468at7898	Duplicated	NW_020525254.1	59684	76018	+	2014.2	1384	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	NC_039280.1	7936079	7948798	+	1556.7	1050	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	NC_039254.1	967736	989607	+	2147.6	1139	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Duplicated	NC_039260.1	9759156	9785976	+	2204.2	1263	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5517at7898	Duplicated	NW_020523526.1	401425	423659	-	2117.1	1239	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Duplicated	NC_039264.1	18574205	18596257	-	1540.2	1156	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5528at7898	Duplicated	NC_039289.1	7690840	7711740	+	1459.1	1123	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Duplicated	NC_039278.1	6977134	7016868	-	2571.3	1435	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5566at7898	Duplicated	NW_020523372.1	1346563	1391399	-	2765.3	1468	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Duplicated	NC_039263.1	12644598	12654873	-	2879.3	1485	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5588at7898	Duplicated	NC_039288.1	11568734	11581592	+	2887.1	1486	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5588at7898	Duplicated	NW_020525823.1	208186	222746	-	2926.4	1561	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	NC_039262.1	27645024	27697614	-	2319.2	1169	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	NC_039268.1	15417385	15430377	-	1238.7	1153
5661at7898	Duplicated	NC_039252.1	2429438	2444684	+	2502.5	1428	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5661at7898	Duplicated	NC_039277.1	1275147	1292870	+	2540.6	1422	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Duplicated	NC_039292.1	2824083	2841391	-	2429.5	1482
5736at7898	Duplicated	NC_039292.1	369376	388618	+	2617.9	1512
5752at7898	Complete	NC_039259.1	1998264	2045982	-	2309.5	1214	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	NC_039280.1	19797218	19810047	+	1662.3	922	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Duplicated	NW_020526020.1	3025	23781	+	1505.4	1146	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
5900at7898	Duplicated	NW_020528137.1	69847	94918	-	1634.4	1158	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	NC_039269.1	20665955	20693453	-	1879.1	1124
6094at7898	Duplicated	NC_039262.1	17202552	17251261	-	2059.8	1187	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6094at7898	Duplicated	NC_039287.1	11356167	11396012	-	2062.5	1173	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Complete	NC_039259.1	13270876	13298292	+	2002.0	1091	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Duplicated	NC_039252.1	21356999	21398590	+	2525.2	1784	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6114at7898	Duplicated	NC_039252.1	21876013	21922062	+	2643.7	1737	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Duplicated	NC_039266.1	19206167	19223713	-	2086.8	1495	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6141at7898	Duplicated	NC_039266.1	20243552	20259137	+	2027.4	1500	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6141at7898	Duplicated	NW_020527778.1	1893880	1910575	-	2086.9	1566	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Duplicated	NC_039253.1	10850824	10874298	-	1618.3	1159	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6211at7898	Duplicated	NW_020526844.1	18149	39659	-	1774.9	1208	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Duplicated	NC_039258.1	16839881	16851400	-	1835.0	1421	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6222at7898	Duplicated	NC_039283.1	5923745	5934981	-	1813.4	1420	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Duplicated	NC_039257.1	9864758	9881974	+	2312.3	1126	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6239at7898	Duplicated	NC_039282.1	8611354	8628064	-	2189.3	1122	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Complete	NW_020523328.1	1118940	1144560	+	1876.2	1212	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Complete	NW_020528142.1	962669	978631	-	1986.2	1028	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	NC_039263.1	7273241	7293365	-	1833.3	1160	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Duplicated	NC_039260.1	21169322	21183356	-	1547.0	1343	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6383at7898	Duplicated	NW_020525488.1	90369	104210	-	1549.2	1378	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Complete	NC_039277.1	7116082	7132317	+	2217.0	1418	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
