# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2421at7898	Complete	SRMA01025236.1	343347	369456	+	3017.0	1845	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	SRMA01025734.1	90344	182553	+	2296.0	1600	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Complete	SRMA01027134.1	362308	375953	-	2131.2	1400	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	SRMA01026311.1	552419	578571	-	2128.3	1728	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Complete	SRMA01025216.1	260826	309430	-	2503.0	1587	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Complete	SRMA01025430.1	145051	167809	-	3537.9	1858	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	SRMA01025733.1	77797	92232	-	2241.4	1452	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Complete	SRMA01025499.1	95022	102087	+	1397.7	1360	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Duplicated	SRMA01024814.1	85968	95933	-	2588.5	2002	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2731at7898	Duplicated	SRMA01026863.1	51804	68018	+	2973.7	1903	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Complete	SRMA01027202.1	836225	841840	+	1630.1	1340	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Complete	SRMA01025357.1	264682	293625	-	2978.7	1680	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Complete	SRMA01025161.1	160235	249109	+	2902.6	1605	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Complete	SRMA01025430.1	757567	765021	-	1199.9	1544
3036at7898	Missing
3037at7898	Complete	SRMA01026663.1	238047	282872	+	2602.2	1574	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	SRMA01026865.1	280501	318069	-	1592.5	1202
3098at7898	Duplicated	SRMA01027190.1	1031044	1047685	-	1627.2	1117
3133at7898	Complete	SRMA01026168.1	96855	126669	-	2721.2	1500	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Complete	SRMA01026536.1	358299	432352	-	3228.5	1543
3359at7898	Complete	SRMA01025713.1	211474	242959	+	2581.0	1867	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Fragmented	SRMA01026062.1	622445	673262	-	1838.5	927	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Complete	SRMA01027058.1	476638	501326	+	2648.8	1595
3601at7898	Complete	SRMA01003704.1	296102	340042	+	2655.4	1481	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Complete	SRMA01026972.1	61192	97946	+	2831.9	1570	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Complete	SRMA01027339.1	1475013	1491953	+	1393.5	1381	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	SRMA01026124.1	62182	68348	+	910.2	1416	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	SRMA01027350.1	43411	74149	+	1522.0	1182	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Complete	SRMA01025411.1	586792	600801	-	2649.9	1462	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Complete	SRMA01025337.1	762710	776229	-	1519.4	1236	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	SRMA01025770.1	202888	222668	-	2076.1	1167	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Complete	SRMA01001789.1	131759	142367	+	2861.4	1649	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Complete	SRMA01026473.1	269992	294872	-	1616.6	1090	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Complete	SRMA01026504.1	192844	235566	-	2307.1	1319	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Missing
4232at7898	Complete	SRMA01026400.1	304042	329172	+	2372.7	1586	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Complete	SRMA01026893.1	829884	874352	+	2610.7	1454	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	SRMA01027220.1	610758	678260	+	1723.3	1958	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Complete	SRMA01025075.1	278654	291005	-	3685.0	1897	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Missing
4528at7898	Complete	SRMA01026172.1	493828	504366	+	680.7	610	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Complete	SRMA01025297.1	38125	65811	+	2428.0	1398	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Complete	SRMA01025546.1	237387	255611	+	2542.5	1296	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Complete	SRMA01024031.1	1351	31225	+	2124.1	1375	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	SRMA01026473.1	473920	487628	+	2603.4	1303	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Complete	SRMA01026711.1	91754	167160	+	3010.8	1664	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Complete	SRMA01026536.1	157788	243431	-	1700.0	1025	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Complete	SRMA01026936.1	154874	180107	-	2377.2	1325
5022at7898	Complete	SRMA01027052.1	116456	123433	+	2186.3	1185	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Complete	SRMA01027109.1	1021660	1028603	+	1801.6	1121	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Complete	SRMA01026179.1	94495	119411	+	2358.2	1795	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Complete	SRMA01025412.1	17325	39775	+	1681.3	1161
5468at7898	Complete	SRMA01024131.1	2328	23157	-	1305.0	926	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	SRMA01027331.1	177795	199631	-	1429.0	1046	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	SRMA01027089.1	77501	134460	-	2156.5	1171	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Complete	SRMA01026851.1	168991	192840	+	2117.8	1222	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	SRMA01025248.1	468163	490446	+	1361.2	1099	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Complete	SRMA01017354.1	86805	114953	+	2373.6	1361	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Complete	SRMA01027233.1	494475	509642	+	3037.3	1572	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	SRMA01026400.1	107262	134230	-	2182.3	1128	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	SRMA01026711.1	1031304	1054108	+	925.7	996
5661at7898	Complete	SRMA01025848.1	34615	60115	-	2539.7	1348	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	SRMA01025243.1	723634	743945	-	2400.1	1453
5752at7898	Complete	SRMA01023898.1	116416	131345	-	2300.0	1213	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	SRMA01025840.1	817293	841530	-	1441.0	892	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	SRMA01026473.1	1000546	1031576	-	1417.9	1080	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	SRMA01025725.1	204976	220445	-	1799.2	1108
6094at7898	Fragmented	SRMA01024276.1	2818	45067	+	893.2	687	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Complete	SRMA01025720.1	252508	277709	+	1676.3	1080	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Complete	SRMA01026405.1	63079	143813	-	2158.1	1650	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Complete	SRMA01027044.1	160721	178671	+	1884.6	1384	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Complete	SRMA01026066.1	321723	358279	-	1670.9	1225	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Complete	SRMA01027119.1	145555	158356	-	1652.8	1444	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Complete	SRMA01025609.1	94407	121684	-	2332.9	1120	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Complete	SRMA01025274.1	713443	749926	+	1943.2	1089	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Complete	SRMA01024077.1	85558	98759	+	2088.4	1054	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	SRMA01025319.1	299051	323412	+	1829.8	1140	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Complete	SRMA01027575.1	15862	31950	+	1313.8	1301	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Complete	SRMA01007106.1	1122	22198	-	1938.0	1342	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Complete	SRMA01026247.1	68154	81262	+	1455.4	1265	https://www.orthodb.org/v10?query=6598at7898	unhealthy ribosome biogenesis protein 2 homolog
6715at7898	Complete	SRMA01026843.1	96741	130849	-	2047.8	1107	https://www.orthodb.org/v10?query=6715at7898	Nucleoporin 155
6807at7898	Complete	SRMA01025600.1	457734	483104	+	2037.8	1065
6854at7898	Complete	SRMA01025189.1	75361	115528	-	2054.7	1137	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
6873at7898	Complete	SRMA01026774.1	961516	1024121	+	2078.8	1254	https://www.orthodb.org/v10?query=6873at7898	DNA polymerase
6908at7898	Complete	SRMA01026062.1	904861	914632	-	2675.8	1202	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6910at7898	Complete	SRMA01026397.1	106099	129338	+	1377.3	903
6926at7898	Complete	SRMA01025075.1	311345	315979	+	1226.8	1179	https://www.orthodb.org/v10?query=6926at7898	zinc finger and BTB domain-containing protein 4
6936at7898	Complete	SRMA01023996.1	131435	144022	+	1918.2	1182	https://www.orthodb.org/v10?query=6936at7898	rab3 GTPase-activating protein non-catalytic subunit
6976at7898	Missing
6978at7898	Complete	SRMA01026438.1	289649	306901	-	1562.1	1313
7042at7898	Complete	SRMA01026305.1	157185	218002	-	1305.4	917	https://www.orthodb.org/v10?query=7042at7898	ADAM metallopeptidase with thrombospondin type 1 motif, 16
7133at7898	Complete	SRMA01026675.1	361122	383671	-	2386.3	1425	https://www.orthodb.org/v10?query=7133at7898	Chromodomain helicase DNA binding protein 2
7219at7898	Complete	SRMA01026942.1	128923	139149	-	2082.1	1309	https://www.orthodb.org/v10?query=7219at7898	pseudopodium-enriched atypical kinase 1
7222at7898	Complete	SRMA01025558.1	103146	136497	+	2230.7	1152	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7263at7898	Complete	SRMA01025127.1	152146	167189	-	1663.3	1320
7318at7898	Complete	SRMA01025041.1	38615	58302	-	2090.3	1205	https://www.orthodb.org/v10?query=7318at7898	Fanconi anemia group D2 protein
7346at7898	Complete	SRMA01027293.1	319138	338528	-	1810.4	1462	https://www.orthodb.org/v10?query=7346at7898	protein RRP5 homolog
7429at7898	Complete	SRMA01026256.1	10204	19601	-	459.1	633	https://www.orthodb.org/v10?query=7429at7898	Fanconi anemia group A protein
7492at7898	Complete	SRMA01026843.1	11182	79098	-	1805.8	1712
7534at7898	Missing
7550at7898	Complete	SRMA01026534.1	482840	503750	+	2463.1	1113	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7580at7898	Complete	SRMA01027336.1	1738770	1748781	-	1983.5	1190	https://www.orthodb.org/v10?query=7580at7898	DNA mismatch repair protein Msh6
7677at7898	Complete	SRMA01025179.1	91087	145066	+	1874.9	1003	https://www.orthodb.org/v10?query=7677at7898	intraflagellar transport protein 122 homolog
7712at7898	Complete	SRMA01027325.1	313664	331290	+	1796.3	1191
7715at7898	Complete	SRMA01027207.1	23999	40746	-	1036.6	1045	https://www.orthodb.org/v10?query=7715at7898	Shroom family member 1
7742at7898	Fragmented	SRMA01026762.1	40678	48737	-	418.1	329	https://www.orthodb.org/v10?query=7742at7898	WD repeat-containing protein 11
7793at7898	Complete	SRMA01025597.1	572939	586431	+	1872.4	1065
7801at7898	Complete	SRMA01024275.1	50830	65220	+	1688.0	1331	https://www.orthodb.org/v10?query=7801at7898	GON-4-like protein
7847at7898	Complete	SRMA01027125.1	815698	829471	-	1871.1	1118	https://www.orthodb.org/v10?query=7847at7898	methionine synthase
7869at7898	Complete	SRMA01027197.1	404808	416998	+	1529.2	1017	https://www.orthodb.org/v10?query=7869at7898	Bloom syndrome protein isoform X1
7900at7898	Complete	SRMA01025242.1	47025	66795	+	1823.1	937	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7928at7898	Complete	SRMA01026997.1	180602	312303	+	1188.3	1008	https://www.orthodb.org/v10?query=7928at7898	uncharacterized protein KIAA0825 homolog
7953at7898	Fragmented	SRMA01024154.1	16385	25083	-	1338.2	888	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
8043at7898	Missing
8044at7898	Complete	SRMA01027015.1	176213	203084	-	2579.7	2088	https://www.orthodb.org/v10?query=8044at7898	bromodomain adjacent to zinc finger domain protein 2A
8172at7898	Complete	SRMA01026865.1	564497	579618	+	1692.9	1333
8186at7898	Complete	SRMA01023898.1	132524	144092	-	1212.5	854	https://www.orthodb.org/v10?query=8186at7898	papilin isoform X1
8190at7898	Complete	SRMA01026312.1	245278	255660	+	1959.3	1101
8271at7898	Complete	SRMA01027325.1	626734	650033	-	1586.5	1278	https://www.orthodb.org/v10?query=8271at7898	cilia- and flagella-associated protein 43
8276at7898	Complete	SRMA01027164.1	22253	73925	-	2097.0	1170	https://www.orthodb.org/v10?query=8276at7898	neurofascin isoform X1
8300at7898	Complete	SRMA01026206.1	379540	396529	+	1304.1	877	https://www.orthodb.org/v10?query=8300at7898	Excision repair cross-complementation group 6-like 2
8356at7898	Complete	SRMA01027207.1	156201	191923	-	2084.9	1048	https://www.orthodb.org/v10?query=8356at7898	leucine--tRNA ligase, cytoplasmic
8392at7898	Complete	SRMA01027024.1	149465	177956	+	1850.1	1108	https://www.orthodb.org/v10?query=8392at7898	putative ATP-dependent RNA helicase DHX57
8403at7898	Complete	SRMA01026569.1	385170	425100	-	1684.4	1141	https://www.orthodb.org/v10?query=8403at7898	UHRF1-binding protein 1-like
8407at7898	Complete	SRMA01026794.1	86784	162161	+	1870.0	914	https://www.orthodb.org/v10?query=8407at7898	A disintegrin and metalloproteinase with thrombospondin motifs 6
8413at7898	Missing
8448at7898	Complete	SRMA01026399.1	937266	954515	-	1462.0	988	https://www.orthodb.org/v10?query=8448at7898	protein MMS22-like
8465at7898	Complete	SRMA01027015.1	766066	803759	+	2168.7	1223	https://www.orthodb.org/v10?query=8465at7898	CLIP-associating protein 2 isoform X1
8496at7898	Complete	SRMA01026089.1	1182	33376	-	1906.3	971	https://www.orthodb.org/v10?query=8496at7898	DNA-directed RNA polymerase III subunit RPC2
8587at7898	Complete	SRMA01024500.1	1731	20727	+	1629.7	1086	https://www.orthodb.org/v10?query=8587at7898	putative ATP-dependent RNA helicase TDRD9
8605at7898	Complete	SRMA01026548.1	64833	86502	-	1802.8	1118	https://www.orthodb.org/v10?query=8605at7898	protein FAM135A isoform X1
8815at7898	Fragmented	SRMA01027110.1	9458	50192	+	1270.0	741	https://www.orthodb.org/v10?query=8815at7898	nephrocystin-3
8836at7898	Missing
8889at7898	Complete	SRMA01027305.1	600340	609804	-	1649.5	872	https://www.orthodb.org/v10?query=8889at7898	DNA-directed RNA polymerase I subunit RPA2
8910at7898	Missing
8916at7898	Complete	SRMA01025201.1	137270	162048	-	1452.7	969	https://www.orthodb.org/v10?query=8916at7898	Inositol polyphosphate phosphatase-like 1b
8936at7898	Complete	SRMA01026741.1	104102	163032	+	1793.7	1221	https://www.orthodb.org/v10?query=8936at7898	myomesin-3-like
8999at7898	Complete	SRMA01027125.1	953895	966220	-	2143.8	1410	https://www.orthodb.org/v10?query=8999at7898	mediator of RNA polymerase II transcription subunit 1
9010at7898	Complete	SRMA01027149.1	657	13174	+	2006.8	1012	https://www.orthodb.org/v10?query=9010at7898	protein flightless-1 homolog
9020at7898	Complete	SRMA01025231.1	106370	112355	-	1358.2	913
9061at7898	Complete	SRMA01025613.1	513927	542511	-	1399.2	828	https://www.orthodb.org/v10?query=9061at7898	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2
9138at7898	Complete	SRMA01027249.1	1868320	1877046	-	979.3	775	https://www.orthodb.org/v10?query=9138at7898	acyl-CoA synthetase family member 4 isoform X1
9151at7898	Complete	SRMA01001884.1	74342	109556	-	1589.1	872	https://www.orthodb.org/v10?query=9151at7898	proto-oncogene tyrosine-protein kinase receptor Ret
9159at7898	Complete	SRMA01027265.1	157415	195092	-	1950.8	980	https://www.orthodb.org/v10?query=9159at7898	manganese-transporting ATPase 13A1
9174at7898	Complete	SRMA01025596.1	165863	185424	-	1996.2	1090	https://www.orthodb.org/v10?query=9174at7898	Niemann-Pick C1-like protein 1
9176at7898	Complete	SRMA01026819.1	1121	78147	-	1603.2	1064	https://www.orthodb.org/v10?query=9176at7898	nephrin
9220at7898	Complete	SRMA01026761.1	31087	62825	+	1742.0	1439	https://www.orthodb.org/v10?query=9220at7898	thyroid adenoma-associated protein homolog
9258at7898	Complete	SRMA01026088.1	215879	254697	-	2051.0	1106	https://www.orthodb.org/v10?query=9258at7898	PH domain leucine-rich repeat-containing protein phosphatase 2
9337at7898	Complete	SRMA01027249.1	1964046	1978729	-	2127.2	1082
9402at7898	Complete	SRMA01025877.1	484831	499751	-	1833.5	964	https://www.orthodb.org/v10?query=9402at7898	trafficking protein particle complex subunit 11
9404at7898	Missing
9519at7898	Complete	SRMA01025613.1	595504	614301	-	1873.3	989	https://www.orthodb.org/v10?query=9519at7898	Protein tyrosine phosphatase, non-receptor type 21
9616at7898	Complete	SRMA01025114.1	188248	208698	+	1369.8	883	https://www.orthodb.org/v10?query=9616at7898	DNA repair protein REV1
9688at7898	Complete	SRMA01000856.1	126589	137422	+	1792.9	1024	https://www.orthodb.org/v10?query=9688at7898	ATP-dependent RNA helicase A
9725at7898	Complete	SRMA01026971.1	281042	303948	+	1845.7	1041
9836at7898	Duplicated	SRMA01024419.1	56769	75881	+	1552.2	794	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9836at7898	Duplicated	SRMA01025453.1	130002	157415	-	1716.5	922	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9840at7898	Complete	SRMA01027243.1	242219	260544	-	1439.3	891	https://www.orthodb.org/v10?query=9840at7898	HEAT repeat-containing protein 6
9905at7898	Complete	SRMA01026232.1	31446	67963	-	1967.7	1003	https://www.orthodb.org/v10?query=9905at7898	WASH complex subunit 7
10070at7898	Complete	SRMA01026784.1	515278	526056	-	1297.3	931
10116at7898	Complete	SRMA01025719.1	84071	121214	+	1710.3	948	https://www.orthodb.org/v10?query=10116at7898	Erythroid differentiation regulatory factor 1
10135at7898	Complete	SRMA01024054.1	102750	136181	-	1151.8	822	https://www.orthodb.org/v10?query=10135at7898	serine/threonine-protein kinase Nek1 isoform X1
10143at7898	Complete	SRMA01026868.1	40180	43563	+	1240.0	883	https://www.orthodb.org/v10?query=10143at7898	Toll-like receptor 9
10205at7898	Complete	SRMA01026482.1	266380	290267	-	2043.8	1008	https://www.orthodb.org/v10?query=10205at7898	transcription initiation factor TFIID subunit 2
10242at7898	Complete	SRMA01025164.1	47438	217494	-	543.1	667
10259at7898	Complete	SRMA01024156.1	394845	399005	-	854.4	914	https://www.orthodb.org/v10?query=10259at7898	AT-hook DNA-binding motif-containing protein 1
10419at7898	Complete	SRMA01027336.1	1252968	1267498	-	701.6	799	https://www.orthodb.org/v10?query=10419at7898	protein SFI1 homolog isoform X1
10421at7898	Complete	SRMA01026153.1	621315	633087	-	1894.3	1022
10463at7898	Complete	SRMA01026261.1	41053	54492	-	1506.1	905
10527at7898	Complete	SRMA01025412.1	128689	150267	-	1738.9	1042	https://www.orthodb.org/v10?query=10527at7898	vascular endothelial growth factor receptor 2 isoform X1
10551at7898	Complete	SRMA01025933.1	133122	167625	+	1948.8	1025	https://www.orthodb.org/v10?query=10551at7898	exportin-4
10556at7898	Complete	SRMA01024046.1	57809	114343	-	1326.9	797
