# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1697at7898	Complete	CM022814.1	38233170	38260808	-	3769.2	1905	https://www.orthodb.org/v10?query=1697at7898	DNA polymerase epsilon catalytic subunit A
1709at7898	Complete	CM022795.1	2656002	2684785	-	2855.8	1668	https://www.orthodb.org/v10?query=1709at7898	adenomatous polyposis coli protein 2
1867at7898	Complete	CM022804.1	20657367	20830808	-	3336.6	1963	https://www.orthodb.org/v10?query=1867at7898	neuroblastoma-amplified sequence
1955at7898	Complete	CM022797.1	2884788	2957351	+	2867.5	1696	https://www.orthodb.org/v10?query=1955at7898	brefeldin A-inhibited guanine nucleotide-exchange protein 3
2212at7898	Complete	CM022802.1	5079616	5123979	+	3312.5	2327	https://www.orthodb.org/v10?query=2212at7898	von Willebrand factor
2355at7898	Complete	CM022799.1	2435568	2541815	+	3475.2	1876	https://www.orthodb.org/v10?query=2355at7898	dedicator of cytokinesis protein 10
2390at7898	Complete	CM022817.1	6239508	6348834	-	2755.3	1705	https://www.orthodb.org/v10?query=2390at7898	calcineurin-binding protein cabin-1 isoform X1
2421at7898	Complete	CM022818.1	13485085	13504473	-	3227.5	1857	https://www.orthodb.org/v10?query=2421at7898	Dopey family member 2
2494at7898	Complete	CM022808.1	14980171	15056460	+	2349.3	1670	https://www.orthodb.org/v10?query=2494at7898	rotatin
2517at7898	Complete	CM022818.1	12881494	12894179	-	2284.3	1380	https://www.orthodb.org/v10?query=2517at7898	coagulation factor V
2564at7898	Complete	CM022799.1	5764779	5799704	-	2623.1	1804	https://www.orthodb.org/v10?query=2564at7898	nucleolar pre-ribosomal-associated protein 1
2589at7898	Complete	CM022797.1	28564486	28638807	+	2860.6	1620	https://www.orthodb.org/v10?query=2589at7898	anaphase-promoting complex subunit 1
2616at7898	Complete	CM022799.1	11854034	11880558	-	3574.2	1826	https://www.orthodb.org/v10?query=2616at7898	protein KIAA0100 homolog isoform X1
2652at7898	Complete	CM022797.1	736708	803764	-	3206.5	1638	https://www.orthodb.org/v10?query=2652at7898	HEAT repeat-containing protein 5B
2721at7898	Complete	CM022808.1	12034219	12042297	-	1549.4	1524	https://www.orthodb.org/v10?query=2721at7898	Upstream transcription factor family member 3
2731at7898	Complete	CM022794.1	6682051	6694710	+	2682.8	2024	https://www.orthodb.org/v10?query=2731at7898	chondroitin sulfate proteoglycan 4-like
2748at7898	Complete	CM022804.1	26051982	26057474	+	1802.7	1340	https://www.orthodb.org/v10?query=2748at7898	tudor domain-containing protein 15
2763at7898	Complete	CM022802.1	7812974	7829073	-	3057.5	1686	https://www.orthodb.org/v10?query=2763at7898	nuclear pore complex protein Nup205
2857at7898	Complete	CM022807.1	12533085	12612022	+	2689.4	1554	https://www.orthodb.org/v10?query=2857at7898	zinc finger protein castor homolog 1 isoform X1
2862at7898	Complete	CM022800.1	17106653	17114809	-	1490.5	1749
3036at7898	Complete	CM022817.1	2114716	2175866	+	2636.1	1501	https://www.orthodb.org/v10?query=3036at7898	plexin-D1
3037at7898	Complete	CM022816.1	3936157	3990261	-	2915.4	1653	https://www.orthodb.org/v10?query=3037at7898	low-density lipoprotein receptor-related protein 4
3098at7898	Duplicated	CM022808.1	21060940	21080168	+	1778.6	1294
3098at7898	Duplicated	CM022811.1	6237412	6280538	-	1684.0	1201
3133at7898	Complete	CM022804.1	24220429	24246329	+	2879.2	1551	https://www.orthodb.org/v10?query=3133at7898	Intraflagellar transport 172
3278at7898	Complete	CM022816.1	15696939	15761746	+	3254.3	1558
3359at7898	Complete	CM022814.1	31829843	31959730	-	2753.1	1923	https://www.orthodb.org/v10?query=3359at7898	kinetochore-associated protein 1
3551at7898	Complete	CM022818.1	14414723	14522207	+	2940.6	1502	https://www.orthodb.org/v10?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Complete	CM022796.1	10736278	10752919	-	2664.6	1685
3601at7898	Complete	CM022807.1	12263969	12330108	+	2619.0	1454	https://www.orthodb.org/v10?query=3601at7898	kinesin-like protein KIF1B isoform X1
3636at7898	Complete	CM022810.1	33156237	33178644	+	2954.4	1573	https://www.orthodb.org/v10?query=3636at7898	proteasome-associated protein ECM29 homolog
3668at7898	Complete	CM022809.1	14314780	14325097	-	1583.8	1386	https://www.orthodb.org/v10?query=3668at7898	treslin isoform X1
3678at7898	Complete	CM022804.1	15508865	15517761	+	986.7	1617	https://www.orthodb.org/v10?query=3678at7898	CASP8-associated protein 2
3802at7898	Complete	CM022818.1	32960515	32973874	+	1506.9	1114	https://www.orthodb.org/v10?query=3802at7898	cilia- and flagella-associated protein 65
3849at7898	Complete	CM022805.1	26713733	26733804	-	2681.8	1464	https://www.orthodb.org/v10?query=3849at7898	nucleoporin NUP188 homolog
3878at7898	Complete	CM022814.1	8177120	8189249	-	1627.8	1159	https://www.orthodb.org/v10?query=3878at7898	cardiomyopathy-associated protein 5
3909at7898	Complete	CM022798.1	28524809	28547877	+	2535.1	1394	https://www.orthodb.org/v10?query=3909at7898	DNA-directed RNA polymerase I subunit RPA1
4012at7898	Complete	CM022799.1	17647316	17657914	-	3085.8	1681	https://www.orthodb.org/v10?query=4012at7898	WD repeat-containing protein 81
4029at7898	Complete	CM022801.1	7680617	7721045	-	1711.4	998	https://www.orthodb.org/v10?query=4029at7898	nidogen-2 isoform X1
4171at7898	Complete	CM022796.1	6360362	6386165	-	2343.9	1353	https://www.orthodb.org/v10?query=4171at7898	ATP-binding cassette, sub-family A (ABC1), member 5
4182at7898	Complete	CM022816.1	37643433	37688846	-	2193.5	1541	https://www.orthodb.org/v10?query=4182at7898	focadhesin
4232at7898	Complete	CM022804.1	448585	488206	+	2274.8	1544	https://www.orthodb.org/v10?query=4232at7898	laminin subunit alpha-4
4361at7898	Complete	CM022816.1	18400207	18442557	+	2621.3	1413	https://www.orthodb.org/v10?query=4361at7898	ras GTPase-activating-like protein IQGAP1
4363at7898	Complete	CM022802.1	4923563	5009516	-	1708.8	1414	https://www.orthodb.org/v10?query=4363at7898	kielin/chordin-like protein
4391at7898	Complete	CM022796.1	15252405	15261834	-	3717.5	1841	https://www.orthodb.org/v10?query=4391at7898	DNA-directed RNA polymerase II subunit RPB1
4483at7898	Missing
4528at7898	Complete	CM022812.1	39089739	39103741	+	710.7	583	https://www.orthodb.org/v10?query=4528at7898	MHC class II transactivator
4610at7898	Complete	CM022812.1	22818357	22872074	-	2600.7	1392	https://www.orthodb.org/v10?query=4610at7898	ATP-binding cassette sub-family A member 3
4629at7898	Complete	CM022797.1	22617432	22642851	-	2439.6	1326	https://www.orthodb.org/v10?query=4629at7898	Mitogen-activated protein kinase kinase kinase 4
4817at7898	Complete	CM022802.1	16525230	16558950	-	2102.8	1345	https://www.orthodb.org/v10?query=4817at7898	signal-induced proliferation-associated 1-like protein 3
4849at7898	Complete	CM022801.1	4276716	4291269	+	2837.9	1354	https://www.orthodb.org/v10?query=4849at7898	SNF2 histone linker PHD RING helicase
4922at7898	Complete	CM022797.1	9344736	9411987	+	3132.4	1663	https://www.orthodb.org/v10?query=4922at7898	disks large homolog 5 isoform X1
4973at7898	Complete	CM022816.1	17385663	17460227	-	1736.9	1060	https://www.orthodb.org/v10?query=4973at7898	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
5000at7898	Complete	CM022794.1	17056822	17081015	+	2534.2	1338
5022at7898	Complete	CM022804.1	30006611	30027340	-	2352.5	1164	https://www.orthodb.org/v10?query=5022at7898	protein dispatched homolog 1
5033at7898	Complete	CM022801.1	17694776	17709637	+	1949.8	1179	https://www.orthodb.org/v10?query=5033at7898	protein dispatched homolog 2
5058at7898	Complete	CM022797.1	20908887	20934232	-	2439.0	1717	https://www.orthodb.org/v10?query=5058at7898	thyroid receptor-interacting protein 11
5200at7898	Complete	CM022804.1	14502411	14521950	-	1921.5	1223
5468at7898	Complete	CM022808.1	12567548	12583992	+	2080.5	1448	https://www.orthodb.org/v10?query=5468at7898	deleted in lung and esophageal cancer protein 1
5477at7898	Complete	CM022797.1	19885848	19903954	+	1553.2	1088	https://www.orthodb.org/v10?query=5477at7898	leucine-rich repeat-containing protein 9-like
5479at7898	Complete	CM022796.1	1617972	1651341	-	2309.3	1179	https://www.orthodb.org/v10?query=5479at7898	DNA-directed RNA polymerase III subunit RPC1
5517at7898	Complete	CM022802.1	12390694	12418525	+	2179.1	1272	https://www.orthodb.org/v10?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
5528at7898	Complete	CM022806.1	22795981	22820432	-	1421.1	1079	https://www.orthodb.org/v10?query=5528at7898	protein crumbs homolog 1
5566at7898	Complete	CM022795.1	2108625	2155639	+	2724.3	1478	https://www.orthodb.org/v10?query=5566at7898	Kinesin family member 21B
5588at7898	Complete	CM022805.1	13710412	13721509	-	3065.0	1539	https://www.orthodb.org/v10?query=5588at7898	Transcription elongation factor spt6
5604at7898	Complete	CM022804.1	2964767	3043026	-	2528.6	1185	https://www.orthodb.org/v10?query=5604at7898	mediator of RNA polymerase II transcription subunit 23
5622at7898	Complete	CM022810.1	29462033	29484654	-	1224.2	1142
5661at7898	Complete	CM022794.1	2059911	2083038	+	2499.7	1414	https://www.orthodb.org/v10?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
5736at7898	Complete	CM022809.1	4909106	4929595	+	2500.3	1483
5752at7898	Complete	CM022801.1	29904690	29954896	+	2399.2	1223	https://www.orthodb.org/v10?query=5752at7898	intron-binding protein aquarius
5794at7898	Complete	CM022797.1	15038681	15050115	+	1618.4	937	https://www.orthodb.org/v10?query=5794at7898	DNA replication ATP-dependent helicase/nuclease DNA2
5900at7898	Complete	CM022801.1	434350	489355	-	1614.9	1022	https://www.orthodb.org/v10?query=5900at7898	Fanconi anemia group M protein
6083at7898	Complete	CM022811.1	15221007	15248619	-	1906.1	1153
6094at7898	Complete	CM022804.1	11557425	11614412	+	2025.7	1179	https://www.orthodb.org/v10?query=6094at7898	Trafficking protein particle complex 8
6107at7898	Complete	CM022801.1	21256018	21297122	+	2035.5	1101	https://www.orthodb.org/v10?query=6107at7898	pleckstrin homology domain-containing family H member 1
6114at7898	Complete	CM022794.1	24287170	24338103	-	2471.6	1693	https://www.orthodb.org/v10?query=6114at7898	unconventional myosin-XVIIIb
6141at7898	Complete	CM022808.1	5188510	5204634	-	2098.2	1515	https://www.orthodb.org/v10?query=6141at7898	RB1-inducible coiled-coil protein 1
6211at7898	Complete	CM022795.1	25343595	25369535	-	1729.8	1187	https://www.orthodb.org/v10?query=6211at7898	secretory phospholipase A2 receptor
6222at7898	Complete	CM022800.1	20942963	20957047	+	1855.0	1440	https://www.orthodb.org/v10?query=6222at7898	RUN and SH3 domain-containing protein 1
6239at7898	Complete	CM022799.1	16954560	16979481	-	2192.9	1119	https://www.orthodb.org/v10?query=6239at7898	Clustered mitochondria protein homolog
6262at7898	Complete	CM022807.1	17629922	17667748	-	2160.5	1170	https://www.orthodb.org/v10?query=6262at7898	collagen alpha-1(XX) chain isoform X1
6305at7898	Complete	CM022810.1	21463770	21479504	-	1952.9	1003	https://www.orthodb.org/v10?query=6305at7898	WD repeat-containing protein 17 isoform X1
6349at7898	Complete	CM022805.1	7561580	7583835	-	1909.3	1165	https://www.orthodb.org/v10?query=6349at7898	Gem (nuclear organelle) associated protein 5
6383at7898	Complete	CM022802.1	29627539	29642133	+	1582.4	1254	https://www.orthodb.org/v10?query=6383at7898	glutamine and serine-rich protein 1
6557at7898	Complete	CM022794.1	13413244	13441803	-	2257.1	1420	https://www.orthodb.org/v10?query=6557at7898	Listerin E3 ubiquitin protein ligase 1
6598at7898	Complete	CM022797.1	15915467	15928877	-	1714.6	1236	https://www.orthodb.org/v10?query=6598at7898	unhealthy ribosome biogenesis protein 2 homolog
6715at7898	Complete	CM022794.1	26492848	26523793	-	2164.3	1186	https://www.orthodb.org/v10?query=6715at7898	Nucleoporin 155
6807at7898	Complete	CM022810.1	16464547	16489461	+	2054.2	1071
6854at7898	Complete	CM022811.1	22423688	22481889	+	2191.2	1186	https://www.orthodb.org/v10?query=6854at7898	tenascin-R
6873at7898	Complete	CM022808.1	10526077	10580621	-	2087.6	1156	https://www.orthodb.org/v10?query=6873at7898	DNA polymerase
6908at7898	Complete	CM022818.1	14151549	14161397	+	2443.9	1168	https://www.orthodb.org/v10?query=6908at7898	Splicing factor 3b, subunit 1
6910at7898	Complete	CM022803.1	25746839	25785105	+	1768.7	938
6926at7898	Complete	CM022796.1	15279615	15284330	+	1314.0	1164	https://www.orthodb.org/v10?query=6926at7898	zinc finger and BTB domain-containing protein 4
6936at7898	Complete	CM022801.1	14082904	14094273	-	2059.3	1160	https://www.orthodb.org/v10?query=6936at7898	rab3 GTPase-activating protein non-catalytic subunit
6976at7898	Complete	CM022808.1	2752305	2770560	-	1652.0	1152	https://www.orthodb.org/v10?query=6976at7898	protein KIAA0556 homolog isoform X1
6978at7898	Complete	CM022813.1	3888665	3915237	+	2415.0	1340
7042at7898	Complete	CM022800.1	34998891	35078201	-	1706.9	1017	https://www.orthodb.org/v10?query=7042at7898	ADAM metallopeptidase with thrombospondin type 1 motif, 16
7133at7898	Complete	CM022802.1	14617920	14653870	-	2354.3	1385	https://www.orthodb.org/v10?query=7133at7898	Chromodomain helicase DNA binding protein 2
7219at7898	Complete	CM022809.1	6688203	6698880	+	2141.3	1362	https://www.orthodb.org/v10?query=7219at7898	pseudopodium-enriched atypical kinase 1
7222at7898	Complete	CM022816.1	8093077	8120925	-	2180.4	1197	https://www.orthodb.org/v10?query=7222at7898	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
7263at7898	Complete	CM022804.1	21096149	21108865	+	1966.7	1408
7318at7898	Complete	CM022815.1	24726323	24742164	-	2142.5	1267	https://www.orthodb.org/v10?query=7318at7898	Fanconi anemia group D2 protein
7346at7898	Complete	CM022810.1	14491258	14509673	-	1954.1	1471	https://www.orthodb.org/v10?query=7346at7898	protein RRP5 homolog
7429at7898	Complete	CM022809.1	24126750	24169920	-	868.1	847	https://www.orthodb.org/v10?query=7429at7898	Fanconi anemia group A protein
7492at7898	Complete	CM022794.1	26435494	26482509	-	2149.2	1733
7534at7898	Complete	CM022808.1	16736830	16761770	+	1843.8	1205	https://www.orthodb.org/v10?query=7534at7898	DNA topoisomerase 2-binding protein 1
7550at7898	Complete	CM022802.1	11355870	11384060	-	2120.8	1065	https://www.orthodb.org/v10?query=7550at7898	splicing factor 3B subunit 3
7580at7898	Complete	CM022797.1	29207822	29219481	+	2182.6	1161	https://www.orthodb.org/v10?query=7580at7898	DNA mismatch repair protein Msh6
7677at7898	Complete	CM022817.1	2186699	2227615	-	1989.9	1012	https://www.orthodb.org/v10?query=7677at7898	intraflagellar transport protein 122 homolog
7712at7898	Complete	CM022801.1	17908183	17925231	-	1607.4	1105
7715at7898	Complete	CM022805.1	2829653	2837805	+	1070.6	1025	https://www.orthodb.org/v10?query=7715at7898	Shroom family member 1
7742at7898	Complete	CM022797.1	3364777	3533342	+	2001.7	1026	https://www.orthodb.org/v10?query=7742at7898	WD repeat-containing protein 11
7793at7898	Complete	CM022810.1	46404195	46436050	-	2162.6	1099
7801at7898	Complete	CM022800.1	14931879	14958760	-	1989.7	1405	https://www.orthodb.org/v10?query=7801at7898	GON-4-like protein
7847at7898	Complete	CM022796.1	378960	404859	+	2040.3	1118	https://www.orthodb.org/v10?query=7847at7898	methionine synthase
7869at7898	Complete	CM022802.1	15311758	15321570	+	1798.0	1081	https://www.orthodb.org/v10?query=7869at7898	Bloom syndrome protein isoform X1
7900at7898	Complete	CM022812.1	38677765	38695821	-	1986.6	937	https://www.orthodb.org/v10?query=7900at7898	ubiquitin carboxyl-terminal hydrolase 7 isoform X1
7928at7898	Complete	CM022814.1	8899374	9024495	+	1381.7	1024	https://www.orthodb.org/v10?query=7928at7898	uncharacterized protein KIAA0825 homolog
7953at7898	Complete	CM022797.1	23675808	23684970	+	1431.1	1222	https://www.orthodb.org/v10?query=7953at7898	PHD finger protein 3 isoform X1
8043at7898	Complete	CM022798.1	10645105	10671309	-	1229.7	906	https://www.orthodb.org/v10?query=8043at7898	pro-epidermal growth factor
8044at7898	Complete	CM022807.1	23807510	23840732	+	2725.2	2636	https://www.orthodb.org/v10?query=8044at7898	bromodomain adjacent to zinc finger domain protein 2A
8172at7898	Complete	CM022811.1	33116880	33134810	-	1654.6	1316
8186at7898	Complete	CM022801.1	29868609	29900060	+	1466.5	900	https://www.orthodb.org/v10?query=8186at7898	papilin isoform X1
8190at7898	Complete	CM022795.1	6290660	6370067	+	2101.2	1106
8271at7898	Complete	CM022797.1	16163639	16178709	+	1638.3	1252	https://www.orthodb.org/v10?query=8271at7898	cilia- and flagella-associated protein 43
8276at7898	Complete	CM022795.1	18565887	18612877	-	2159.5	1175	https://www.orthodb.org/v10?query=8276at7898	neurofascin isoform X1
8300at7898	Complete	CM022817.1	12773980	12788568	+	1457.2	878	https://www.orthodb.org/v10?query=8300at7898	Excision repair cross-complementation group 6-like 2
8356at7898	Complete	CM022805.1	4691218	4715246	-	2064.3	1048	https://www.orthodb.org/v10?query=8356at7898	leucine--tRNA ligase, cytoplasmic
8392at7898	Complete	CM022797.1	8361119	8376138	+	1956.2	1144	https://www.orthodb.org/v10?query=8392at7898	putative ATP-dependent RNA helicase DHX57
8403at7898	Complete	CM022813.1	23387793	23419885	+	1943.1	1147	https://www.orthodb.org/v10?query=8403at7898	UHRF1-binding protein 1-like
8407at7898	Complete	CM022794.1	5357610	5435529	+	2005.7	960	https://www.orthodb.org/v10?query=8407at7898	A disintegrin and metalloproteinase with thrombospondin motifs 6
8413at7898	Complete	CM022797.1	12565368	12624231	-	1730.9	1229	https://www.orthodb.org/v10?query=8413at7898	Leucine-rich pentatricopeptide repeat containing
8448at7898	Complete	CM022800.1	13036730	13054728	+	1698.4	1099	https://www.orthodb.org/v10?query=8448at7898	protein MMS22-like
8465at7898	Complete	CM022803.1	17186423	17232642	+	2379.5	1274	https://www.orthodb.org/v10?query=8465at7898	CLIP-associating protein 2 isoform X1
8496at7898	Complete	CM022802.1	9526916	9553085	-	1876.0	956	https://www.orthodb.org/v10?query=8496at7898	DNA-directed RNA polymerase III subunit RPC2
8587at7898	Complete	CM022797.1	19841879	19860948	+	1759.4	1111	https://www.orthodb.org/v10?query=8587at7898	putative ATP-dependent RNA helicase TDRD9
8605at7898	Complete	CM022797.1	24552906	24571493	+	2029.7	1113	https://www.orthodb.org/v10?query=8605at7898	protein FAM135A isoform X1
8815at7898	Complete	CM022808.1	16703006	16723807	+	1658.2	918	https://www.orthodb.org/v10?query=8815at7898	nephrocystin-3
8836at7898	Complete	CM022796.1	18426218	18476635	-	1928.3	1089	https://www.orthodb.org/v10?query=8836at7898	supervillin-like
8889at7898	Complete	CM022797.1	25868889	25877048	+	1758.4	874	https://www.orthodb.org/v10?query=8889at7898	DNA-directed RNA polymerase I subunit RPA2
8910at7898	Complete	CM022817.1	8138593	8214179	+	1940.5	1118
8916at7898	Complete	CM022798.1	8718156	8735231	-	1584.1	962	https://www.orthodb.org/v10?query=8916at7898	Inositol polyphosphate phosphatase-like 1b
8936at7898	Complete	CM022800.1	2703529	2754913	-	1939.8	1225	https://www.orthodb.org/v10?query=8936at7898	myomesin-3-like
8999at7898	Complete	CM022796.1	20432610	20509114	+	2098.1	1402	https://www.orthodb.org/v10?query=8999at7898	mediator of RNA polymerase II transcription subunit 1
9010at7898	Complete	CM022812.1	30558468	30571431	+	2076.8	995	https://www.orthodb.org/v10?query=9010at7898	protein flightless-1 homolog
9020at7898	Complete	CM022815.1	32847750	32869468	-	1615.8	1096
9061at7898	Complete	CM022801.1	2067772	2106062	-	1386.5	836	https://www.orthodb.org/v10?query=9061at7898	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2
9138at7898	Complete	CM022804.1	16501415	16508878	+	1085.2	771	https://www.orthodb.org/v10?query=9138at7898	acyl-CoA synthetase family member 4 isoform X1
9151at7898	Complete	CM022797.1	16669139	16692081	-	1556.4	873	https://www.orthodb.org/v10?query=9151at7898	proto-oncogene tyrosine-protein kinase receptor Ret
9159at7898	Missing
9174at7898	Missing
9176at7898	Complete	CM022799.1	24039911	24112525	-	1609.5	1077	https://www.orthodb.org/v10?query=9176at7898	nephrin
9220at7898	Complete	CM022814.1	4824558	4839563	-	2090.0	1460	https://www.orthodb.org/v10?query=9220at7898	thyroid adenoma-associated protein homolog
9258at7898	Complete	CM022816.1	5934439	6002456	+	2233.5	1148	https://www.orthodb.org/v10?query=9258at7898	PH domain leucine-rich repeat-containing protein phosphatase 2
9337at7898	Complete	CM022804.1	16350648	16366593	+	2062.0	1053
9402at7898	Complete	CM022798.1	19940274	19955647	-	1740.7	978	https://www.orthodb.org/v10?query=9402at7898	trafficking protein particle complex subunit 11
9404at7898	Complete	CM022807.1	10870086	10882431	-	2158.3	1024	https://www.orthodb.org/v10?query=9404at7898	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
9519at7898	Complete	CM022801.1	2242932	2265363	-	1709.7	907	https://www.orthodb.org/v10?query=9519at7898	Protein tyrosine phosphatase, non-receptor type 21
9616at7898	Complete	CM022818.1	15976759	15990762	+	1433.5	862	https://www.orthodb.org/v10?query=9616at7898	DNA repair protein REV1
9688at7898	Complete	CM022811.1	22700468	22715232	+	2004.5	1039	https://www.orthodb.org/v10?query=9688at7898	ATP-dependent RNA helicase A
9725at7898	Complete	CM022796.1	21801966	21823127	-	2059.5	1027
9836at7898	Complete	CM022800.1	7375257	7386856	+	1962.2	992	https://www.orthodb.org/v10?query=9836at7898	WASH complex subunit strumpellin
9840at7898	Complete	CM022805.1	6322245	6336081	+	1268.2	846	https://www.orthodb.org/v10?query=9840at7898	HEAT repeat-containing protein 6
9905at7898	Complete	CM022809.1	14889273	14906542	+	2029.6	1052	https://www.orthodb.org/v10?query=9905at7898	WASH complex subunit 7
10070at7898	Complete	CM022811.1	28234730	28244567	+	1281.0	868
10116at7898	Complete	CM022801.1	4777582	4790993	+	1865.2	996	https://www.orthodb.org/v10?query=10116at7898	Erythroid differentiation regulatory factor 1
10135at7898	Complete	CM022804.1	15240593	15265451	+	1345.1	911	https://www.orthodb.org/v10?query=10135at7898	serine/threonine-protein kinase Nek1 isoform X1
10143at7898	Complete	CM022817.1	1258664	1261855	-	1324.4	884	https://www.orthodb.org/v10?query=10143at7898	Toll-like receptor 9
10205at7898	Complete	CM022800.1	27700192	27772668	-	2107.2	1036	https://www.orthodb.org/v10?query=10205at7898	transcription initiation factor TFIID subunit 2
10242at7898	Complete	CM022801.1	5868252	5999540	-	557.8	656
10259at7898	Complete	CM022803.1	17472892	17477130	+	885.1	794	https://www.orthodb.org/v10?query=10259at7898	AT-hook DNA-binding motif-containing protein 1
10419at7898	Complete	CM022815.1	23990790	24005573	-	793.0	847	https://www.orthodb.org/v10?query=10419at7898	protein SFI1 homolog isoform X1
10421at7898	Complete	CM022809.1	7511692	7522085	-	1957.1	1042
10463at7898	Complete	CM022814.1	8633714	8645359	-	1547.4	899
10527at7898	Complete	CM022804.1	14399346	14420006	+	1627.2	1008	https://www.orthodb.org/v10?query=10527at7898	vascular endothelial growth factor receptor 2 isoform X1
10551at7898	Complete	CM022818.1	15682148	15719030	+	2031.8	979	https://www.orthodb.org/v10?query=10551at7898	exportin-4
10556at7898	Complete	CM022816.1	31810756	31831116	+	1552.0	834
